,uniprot,annotation,iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,FP_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,TP_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,FP_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,TP_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,FP_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,TP_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,FP_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,TP_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,FP_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,TP_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,FP_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,TP_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio
137,Q9Z0M6,TP,2.1769568217585493,18.0,53.0,0.2345132743362832,0.0215311004784689,0.2129821738578143,3.0224484223057306,5.0,19.0,0.08597285067873303,0.006053268765133172,0.07991958191359987,2.0680217274078596,25.0,69.0,0.3053097345132743,0.02997601918465228,0.27533371532862205,2.921248071728989,7.0,28.0,0.12669683257918551,0.00847457627118644,0.11822225630799907,2.065691523079522,27.0,64.0,0.2831858407079646,0.03229665071770335,0.2508891899902612,2.933954917025729,5.0,19.0,0.08597285067873303,0.006031363088057901,0.07994148759067513,2.686572780322508,21.0,28.0,0.12844036697247707,0.026022304832713755,0.10241806213976332,2.7637917440978566,12.0,16.0,0.0761904761904762,0.01564537157757497,0.06054510461290123,1.718810724243599,42.0,58.0,0.26605504587155965,0.05198019801980198,0.21407484785175768,1.7942720759240913,30.0,39.0,0.18571428571428572,0.0390625,0.14665178571428572,0.9199650866114313,118.0,58.0,0.2672811059907834,0.14713216957605985,0.12014893641472357,0.9572413332347183,84.0,39.0,0.1875,0.1099476439790576,0.0775523560209424
138,P08003,,2.174104656518192,18.0,53.0,0.2345132743362832,0.0215311004784689,0.2129821738578143,2.3203998259249126,14.0,44.0,0.19909502262443438,0.01694915254237288,0.18214587008206148,2.3280694048900497,17.0,53.0,0.2345132743362832,0.02038369304556355,0.21412958129071963,2.4820993180707176,14.0,44.0,0.19909502262443438,0.01694915254237288,0.18214587008206148,2.3947302682120855,12.0,41.0,0.18141592920353983,0.014354066985645933,0.1670618622178939,2.563797231017831,9.0,38.0,0.17194570135746606,0.010856453558504222,0.16108924779896183,3.2901603051990067,9.0,8.0,0.03669724770642202,0.011152416356877323,0.025544831349544696,3.1040854622617506,8.0,10.0,0.047619047619047616,0.010430247718383311,0.0371887999006643,3.1609656364602454,1.0,7.0,0.03211009174311927,0.0012376237623762376,0.03087246798074303,2.9731331814281328,0.0,7.0,0.03333333333333333,0.0,0.03333333333333333,1.9502341740462281,18.0,9.0,0.041474654377880185,0.022443890274314215,0.01903076410356597,1.7242166139569102,13.0,6.0,0.028846153846153848,0.017015706806282723,0.011830447039871125
139,Q9WTK3,,2.1684431215811197,18.0,54.0,0.23893805309734514,0.0215311004784689,0.21740695261887624,2.202474649726614,17.0,53.0,0.2398190045248869,0.020581113801452784,0.2192378907234341,2.0450534732100643,26.0,70.0,0.30973451327433627,0.03117505995203837,0.2785594533222979,2.086819745129506,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965,1.7323064412525286,40.0,82.0,0.36283185840707965,0.04784688995215311,0.3149849684549265,1.7891097627970478,45.0,80.0,0.36199095022624433,0.054282267792521106,0.30770868243372324,2.5458606249857016,24.0,37.0,0.16972477064220184,0.02973977695167286,0.13998499369052897,2.283596259923112,22.0,34.0,0.1619047619047619,0.028683181225554105,0.1332215806792078,0.9694178268045125,126.0,110.0,0.5045871559633027,0.15594059405940594,0.34864656190389676,0.7053958496470666,137.0,104.0,0.49523809523809526,0.17838541666666666,0.3168526785714286,0.705212156995183,168.0,76.0,0.35023041474654376,0.20947630922693267,0.1407541055196111,0.4030050747805315,197.0,74.0,0.3557692307692308,0.25785340314136124,0.09791582762786954
140,Q8VBZ3,,2.1633942268630215,18.0,54.0,0.23893805309734514,0.0215311004784689,0.21740695261887624,2.6771429256040324,8.0,29.0,0.13122171945701358,0.009685230024213076,0.1215364894328005,2.6518185090300705,12.0,38.0,0.168141592920354,0.014388489208633094,0.1537531037117209,3.173301951545029,6.0,21.0,0.09502262443438914,0.007263922518159807,0.08775870191622932,2.158039276771648,23.0,58.0,0.25663716814159293,0.02751196172248804,0.2291252064191049,2.694559768911684,8.0,28.0,0.12669683257918551,0.009650180940892641,0.11704665163829288,2.80043253457959,18.0,23.0,0.10550458715596331,0.022304832713754646,0.08319975444220866,3.888605516017195,0.0,0.0,0.0,0.0,0.0,2.2941186910740337,15.0,29.0,0.13302752293577982,0.018564356435643563,0.11446316650013626,3.380534060416782,0.0,3.0,0.014285714285714285,0.0,0.014285714285714285,1.9967526916700211,18.0,7.0,0.03225806451612903,0.022443890274314215,0.009814174241814817,3.0449829559555637,2.0,0.0,0.0,0.002617801047120419,-0.002617801047120419
141,Q6PD26,,2.1539065182428008,18.0,54.0,0.23893805309734514,0.0215311004784689,0.21740695261887624,2.224355573578416,17.0,53.0,0.2398190045248869,0.020581113801452784,0.2192378907234341,2.3209293005274203,17.0,53.0,0.2345132743362832,0.02038369304556355,0.21412958129071963,2.399113099636983,15.0,49.0,0.22171945701357465,0.018159806295399514,0.20355965071817514,1.759293348493298,40.0,81.0,0.3584070796460177,0.04784688995215311,0.31056018969386456,1.8525141972279384,43.0,76.0,0.3438914027149321,0.05186972255729795,0.2920216801576342,1.6959916187392918,41.0,86.0,0.3944954128440367,0.05080545229244114,0.34368996055159556,1.6666138794402054,36.0,65.0,0.30952380952380953,0.0469361147327249,0.2625876947910846,1.2417001271845458,84.0,92.0,0.42201834862385323,0.10396039603960396,0.3180579525842493,1.2105647757906035,67.0,74.0,0.3523809523809524,0.08723958333333333,0.2651413690476191,0.7169947849208693,166.0,76.0,0.35023041474654376,0.20698254364089774,0.14324787110564602,0.6476743284697217,139.0,57.0,0.27403846153846156,0.18193717277486912,0.09210128876359244
142,Q8BFZ9,,2.1503618271481404,18.0,54.0,0.23893805309734514,0.0215311004784689,0.21740695261887624,1.6046470998628692,43.0,75.0,0.3393665158371041,0.05205811138014528,0.2873084044569588,2.9898381517513632,8.0,27.0,0.11946902654867257,0.009592326139088728,0.10987670040958385,2.4518581682400393,15.0,45.0,0.20361990950226244,0.018159806295399514,0.18546010320686293,1.9608384506939542,33.0,67.0,0.29646017699115046,0.039473684210526314,0.25698649278062413,1.437895516807708,71.0,91.0,0.4117647058823529,0.0856453558504222,0.3261193500319307,2.8830248910901046,16.0,17.0,0.0779816513761468,0.01982651796778191,0.05815513340836488,2.554842056042692,16.0,22.0,0.10476190476190476,0.020860495436766623,0.08390140932513815,1.036182774458083,115.0,106.0,0.48623853211009177,0.14232673267326731,0.3439117994368245,0.7062423273158143,137.0,104.0,0.49523809523809526,0.17838541666666666,0.3168526785714286,1.9184902102210772,20.0,9.0,0.041474654377880185,0.02493765586034913,0.016536998517531057,1.5503646580216028,25.0,10.0,0.04807692307692308,0.032722513089005235,0.015354409987917844
143,Q9R1E6,TP,2.143257008011815,18.0,55.0,0.24336283185840707,0.0215311004784689,0.22183173137993817,2.302685689486351,16.0,46.0,0.2081447963800905,0.01937046004842615,0.18877433633166435,1.944428425229352,28.0,76.0,0.336283185840708,0.03357314148681055,0.3027100443538974,2.111591850477835,23.0,67.0,0.3031674208144796,0.02784503631961259,0.275322384494867,1.9505046633237615,33.0,68.0,0.3008849557522124,0.039473684210526314,0.2614112715416861,2.1327051381973225,24.0,60.0,0.27149321266968324,0.028950542822677925,0.24254266984700532,1.7921937036901898,41.0,80.0,0.3669724770642202,0.05080545229244114,0.31616702477177905,1.8503819945103417,33.0,58.0,0.2761904761904762,0.04302477183833116,0.23316570435214506,1.4314434131685865,65.0,83.0,0.38073394495412843,0.08044554455445545,0.300288400399673,1.4878740918938824,46.0,59.0,0.28095238095238095,0.059895833333333336,0.2210565476190476,0.2911376083921525,294.0,109.0,0.5023041474654378,0.36658354114713215,0.13572060631830568,0.30938318206024273,225.0,85.0,0.40865384615384615,0.29450261780104714,0.114151228352799
144,Q8K297,,2.1384906646476134,18.0,55.0,0.24336283185840707,0.0215311004784689,0.22183173137993817,2.1216057532244332,19.0,58.0,0.26244343891402716,0.023002421307506054,0.23944101760652112,2.4979149282029343,14.0,44.0,0.19469026548672566,0.016786570743405275,0.17790369474332038,2.488764760553701,14.0,44.0,0.19909502262443438,0.01694915254237288,0.18214587008206148,1.9775614783501985,32.0,67.0,0.29646017699115046,0.03827751196172249,0.258182665029428,1.9834483603260435,34.0,68.0,0.3076923076923077,0.04101326899879373,0.266679038693514,2.0354940897423464,33.0,66.0,0.30275229357798167,0.040892193308550186,0.26186010026943146,3.0119934369213923,10.0,12.0,0.05714285714285714,0.01303780964797914,0.044105047494878,1.4562701277803998,61.0,79.0,0.3623853211009174,0.07549504950495049,0.2868902715959669,2.4310118628645894,11.0,19.0,0.09047619047619047,0.014322916666666666,0.0761532738095238,1.0500832462354108,93.0,48.0,0.22119815668202766,0.11596009975062344,0.10523805693140423,1.9866398762623951,9.0,2.0,0.009615384615384616,0.011780104712041885,-0.002164720096657269
145,Q3UVK0,FP,2.1346353442324073,20.0,55.0,0.24336283185840707,0.023923444976076555,0.2194393868823305,2.392150824825291,14.0,40.0,0.18099547511312217,0.01694915254237288,0.16404632257074928,0.8696364552762218,91.0,126.0,0.5575221238938053,0.1091127098321343,0.448409414061671,1.134886679643053,76.0,100.0,0.45248868778280543,0.09200968523002422,0.3604790025527812,1.6643662443813028,43.0,86.0,0.3805309734513274,0.05143540669856459,0.3290955667527628,1.9446535183732117,35.0,71.0,0.3212669683257919,0.04221954161640531,0.2790474267093866,1.614459576873291,45.0,89.0,0.40825688073394495,0.055762081784386616,0.3524947989495583,1.3342313880185055,55.0,91.0,0.43333333333333335,0.07170795306388526,0.36162538026944807,1.1562694929525148,96.0,97.0,0.44495412844036697,0.1188118811881188,0.32614224725224816,0.8742836920028727,108.0,95.0,0.4523809523809524,0.140625,0.3117559523809524,1.609046530706577,39.0,18.0,0.08294930875576037,0.048628428927680795,0.034320879828079576,1.2888756246997297,46.0,25.0,0.1201923076923077,0.060209424083769635,0.05998288360853806
146,Q9Z2B5,,2.132821341047585,20.0,55.0,0.24336283185840707,0.023923444976076555,0.2194393868823305,1.965621258809109,25.0,65.0,0.29411764705882354,0.03026634382566586,0.2638513032331577,2.7605103785238465,10.0,33.0,0.14601769911504425,0.011990407673860911,0.13402729144118333,2.6010450400593177,12.0,39.0,0.17647058823529413,0.014527845036319613,0.1619427431989745,2.616874870978619,9.0,31.0,0.13716814159292035,0.01076555023923445,0.1264025913536859,2.472446582139168,11.0,40.0,0.18099547511312217,0.013268998793727383,0.16772647631939477,2.4337918575350592,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998,2.210965325289282,25.0,36.0,0.17142857142857143,0.03259452411994785,0.1388340473086236,1.7923845994181153,39.0,54.0,0.24770642201834864,0.04826732673267327,0.19943909528567538,1.5678004550774818,40.0,54.0,0.2571428571428571,0.052083333333333336,0.20505952380952377,0.8237677036117141,141.0,68.0,0.31336405529953915,0.17581047381546136,0.13755358148407779,0.5609984542138747,160.0,63.0,0.30288461538461536,0.2094240837696335,0.09346053161498186
147,Q9JMG2,,2.129148722846694,20.0,55.0,0.24336283185840707,0.023923444976076555,0.2194393868823305,1.8659609256092524,26.0,65.0,0.29411764705882354,0.031476997578692496,0.26264064948013105,1.9042827339627657,28.0,76.0,0.336283185840708,0.03357314148681055,0.3027100443538974,1.6488296804992713,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065,2.004638022454272,30.0,67.0,0.29646017699115046,0.03588516746411483,0.2605750095270356,1.7642220186158557,46.0,81.0,0.3665158371040724,0.05548854041013269,0.3110272966939397,1.7601319856558686,41.0,81.0,0.37155963302752293,0.05080545229244114,0.3207541807350818,2.706358321721114,13.0,16.0,0.0761904761904762,0.01694915254237288,0.05924132364810332,1.4617779658919636,61.0,79.0,0.3623853211009174,0.07549504950495049,0.2868902715959669,2.4062466898623525,13.0,21.0,0.1,0.016927083333333332,0.08307291666666668,0.06803122768047588,360.0,130.0,0.5990783410138248,0.4488778054862843,0.15020053552754054,0.9743148465936595,81.0,38.0,0.18269230769230768,0.10602094240837696,0.07667136528393072
148,Q6DVA0,FP,2.117323333551602,21.0,55.0,0.24336283185840707,0.025119617224880382,0.2182432146335267,2.073882333374613,22.0,59.0,0.2669683257918552,0.026634382566585957,0.24033394322526924,2.350294364590402,17.0,51.0,0.22566371681415928,0.02038369304556355,0.20528002376859572,2.3145881081873605,16.0,56.0,0.25339366515837103,0.01937046004842615,0.23402320510994487,2.3933621073422167,13.0,41.0,0.18141592920353983,0.01555023923444976,0.16586568996909007,2.372692900564253,14.0,47.0,0.21266968325791855,0.016887816646562123,0.19578186661135644,2.9174902712019235,15.0,17.0,0.0779816513761468,0.01858736059479554,0.05939429078135125,3.191415846991462,6.0,7.0,0.03333333333333333,0.007822685788787484,0.02551064754454585,2.1171370764319284,21.0,37.0,0.16972477064220184,0.02599009900990099,0.14373467163230086,2.389305040126611,14.0,21.0,0.1,0.018229166666666668,0.08177083333333333,1.069193224924094,89.0,48.0,0.22119815668202766,0.11097256857855362,0.11022558810347405,1.3031760835615709,42.0,24.0,0.11538461538461539,0.0549738219895288,0.06041079339508659
149,Q9QY73,,2.107154803132523,21.0,55.0,0.24336283185840707,0.025119617224880382,0.2182432146335267,2.31836568701786,14.0,45.0,0.20361990950226244,0.01694915254237288,0.18667075695988955,2.791978034448474,10.0,32.0,0.1415929203539823,0.011990407673860911,0.12960251268012138,3.010923662107759,7.0,25.0,0.11312217194570136,0.00847457627118644,0.10464759567451491,2.3120587693084005,16.0,48.0,0.21238938053097345,0.019138755980861243,0.19325062455011222,2.546041446592763,9.0,38.0,0.17194570135746606,0.010856453558504222,0.16108924779896183,4.707926320865644,0.0,0.0,0.0,0.0,0.0,3.2466082690116425,3.0,6.0,0.02857142857142857,0.003911342894393742,0.02466008567703483,3.5908102486475637,1.0,2.0,0.009174311926605505,0.0012376237623762376,0.007936688164229268,2.1277345846987057,18.0,28.0,0.13333333333333333,0.0234375,0.10989583333333333,1.9782857625048214,18.0,8.0,0.03686635944700461,0.022443890274314215,0.014422469172690393,0.47702499349875827,176.0,71.0,0.34134615384615385,0.23036649214659685,0.110979661699557
150,Q9R045,TP,2.099274775836572,21.0,56.0,0.24778761061946902,0.025119617224880382,0.22266799339458865,2.0400278353337544,23.0,63.0,0.2850678733031674,0.02784503631961259,0.2572228369835548,2.7399508145409035,11.0,34.0,0.1504424778761062,0.013189448441247002,0.1372530294348592,2.6884386178120327,12.0,36.0,0.16289592760180996,0.014527845036319613,0.14836808256549033,2.630830528409112,9.0,30.0,0.13274336283185842,0.01076555023923445,0.12197781259262397,2.594355381305319,9.0,37.0,0.167420814479638,0.010856453558504222,0.15656436092113377,3.8222972014789054,2.0,5.0,0.022935779816513763,0.0024783147459727386,0.020457465070541025,3.5429234701669476,1.0,3.0,0.014285714285714285,0.001303780964797914,0.012981933320916371,2.7779462677438924,7.0,16.0,0.07339449541284404,0.008663366336633664,0.06473112907621037,2.4968149243370785,10.0,18.0,0.08571428571428572,0.013020833333333334,0.07269345238095239,1.9517539933682015,18.0,9.0,0.041474654377880185,0.022443890274314215,0.01903076410356597,1.6324375449041817,19.0,10.0,0.04807692307692308,0.024869109947643978,0.023207813129279102
151,G3X8T9,,2.0933137667217565,21.0,56.0,0.24778761061946902,0.025119617224880382,0.22266799339458865,1.9803874941154236,25.0,64.0,0.2895927601809955,0.03026634382566586,0.25932641635532966,2.1956629244872836,23.0,63.0,0.27876106194690264,0.027577937649880094,0.25118312429702255,2.0904713956548977,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965,2.240930164678136,20.0,52.0,0.23008849557522124,0.023923444976076555,0.2061650505991447,2.1507756854708284,24.0,59.0,0.2669683257918552,0.028950542822677925,0.23801778296917728,2.245308992316888,28.0,46.0,0.21100917431192662,0.03469640644361834,0.17631276786830827,2.7052983578928216,13.0,16.0,0.0761904761904762,0.01694915254237288,0.05924132364810332,2.377006706092447,13.0,27.0,0.12385321100917432,0.01608910891089109,0.10776410209828323,2.8352384595735245,4.0,8.0,0.0380952380952381,0.005208333333333333,0.03288690476190476,0.8778542951164823,130.0,63.0,0.2903225806451613,0.16209476309226933,0.12822781755289198,1.2979009435403537,43.0,25.0,0.1201923076923077,0.056282722513089,0.06390958517921869
152,P50172,,2.0850547493517455,21.0,57.0,0.252212389380531,0.025119617224880382,0.2270927721556506,2.0699268964203577,22.0,59.0,0.2669683257918552,0.026634382566585957,0.24033394322526924,2.049378538568904,26.0,70.0,0.30973451327433627,0.03117505995203837,0.2785594533222979,2.0419854294114628,24.0,70.0,0.3167420814479638,0.029055690072639227,0.28768639137532453,2.3756344589957905,14.0,42.0,0.18584070796460178,0.01674641148325359,0.1690942964813482,2.383278399463428,13.0,47.0,0.21266968325791855,0.015681544028950542,0.19698813922896802,3.84074450773759,2.0,4.0,0.01834862385321101,0.0024783147459727386,0.015870309107238273,3.5235961395735758,1.0,3.0,0.014285714285714285,0.001303780964797914,0.012981933320916371,4.1488861499643885,0.0,0.0,0.0,0.0,0.0,3.829980169705518,0.0,2.0,0.009523809523809525,0.0,0.009523809523809525,1.712706433402518,28.0,13.0,0.059907834101382486,0.034912718204488775,0.02499511589689371,1.355615348086442,38.0,20.0,0.09615384615384616,0.049738219895287955,0.046415626258558204
153,P98156,,2.08490090244353,21.0,57.0,0.252212389380531,0.025119617224880382,0.2270927721556506,2.401989309446976,13.0,39.0,0.17647058823529413,0.015738498789346248,0.16073208944594788,2.107871752929703,24.0,67.0,0.29646017699115046,0.02877697841726619,0.2676831985738843,2.432694903707096,15.0,48.0,0.2171945701357466,0.018159806295399514,0.1990347638403471,2.3270843843634847,15.0,48.0,0.21238938053097345,0.017942583732057416,0.19444679679891602,2.666944584765956,9.0,29.0,0.13122171945701358,0.010856453558504222,0.12036526589850936,2.0657793762197727,33.0,66.0,0.30275229357798167,0.040892193308550186,0.26186010026943146,2.073530417055458,29.0,48.0,0.22857142857142856,0.03780964797913951,0.19076178059228904,1.2871703587140526,79.0,91.0,0.41743119266055045,0.09777227722772278,0.31965891543282765,1.2931637874548816,62.0,70.0,0.3333333333333333,0.08072916666666667,0.25260416666666663,0.3709126942612287,266.0,99.0,0.45622119815668205,0.3316708229426434,0.12455037521403867,0.33872101794485215,213.0,81.0,0.3894230769230769,0.2787958115183246,0.11062726540475232
154,Q9Z0M5,,2.069581268264226,21.0,58.0,0.25663716814159293,0.025119617224880382,0.23151755091671256,1.9636329933228898,25.0,65.0,0.29411764705882354,0.03026634382566586,0.2638513032331577,2.415833438539241,14.0,49.0,0.2168141592920354,0.016786570743405275,0.20002758854863012,2.317619907371852,15.0,56.0,0.25339366515837103,0.018159806295399514,0.23523385886297152,2.570071400252599,9.0,34.0,0.1504424778761062,0.01076555023923445,0.13967692763687176,2.4868949187102882,11.0,40.0,0.18099547511312217,0.013268998793727383,0.16772647631939477,2.7529518567712166,20.0,24.0,0.11009174311926606,0.024783147459727387,0.08530859565953867,1.9357859262065256,33.0,54.0,0.2571428571428571,0.04302477183833116,0.21411808530452597,2.4259387341073486,13.0,25.0,0.11467889908256881,0.01608910891089109,0.09858979017167772,1.6070151914478013,36.0,53.0,0.2523809523809524,0.046875,0.20550595238095237,1.5933659655040378,39.0,19.0,0.08755760368663594,0.048628428927680795,0.038929174758955146,0.7362573177872851,119.0,53.0,0.2548076923076923,0.15575916230366493,0.09904853000402736
155,P23780,,2.065736085028208,21.0,58.0,0.25663716814159293,0.025119617224880382,0.23151755091671256,1.9558063612325802,25.0,65.0,0.29411764705882354,0.03026634382566586,0.2638513032331577,2.7996080078543275,10.0,32.0,0.1415929203539823,0.011990407673860911,0.12960251268012138,2.697413027832647,12.0,35.0,0.1583710407239819,0.014527845036319613,0.14384319568766227,2.727175193371152,9.0,23.0,0.10176991150442478,0.01076555023923445,0.09100436126519033,2.640017262974549,9.0,31.0,0.14027149321266968,0.010856453558504222,0.12941503965416545,3.211896366321203,9.0,11.0,0.05045871559633028,0.011152416356877323,0.03930629923945295,2.358572570842219,22.0,26.0,0.12380952380952381,0.028683181225554105,0.09512634258396971,2.832382600662135,5.0,14.0,0.06422018348623854,0.006188118811881188,0.05803206467435735,1.9773011930882949,19.0,31.0,0.14761904761904762,0.024739583333333332,0.1228794642857143,1.6646413005544296,31.0,17.0,0.07834101382488479,0.03865336658354115,0.03968764724134364,0.7713747879233841,113.0,49.0,0.23557692307692307,0.14790575916230367,0.0876711639146194
156,Q8C7K6,TP,2.0508498875322383,21.0,60.0,0.26548672566371684,0.025119617224880382,0.24036710843883646,3.5030620198179,2.0,6.0,0.027149321266968326,0.002421307506053269,0.024728013760915057,2.2014909988642306,23.0,63.0,0.27876106194690264,0.027577937649880094,0.25118312429702255,3.6614378749238394,2.0,7.0,0.03167420814479638,0.002421307506053269,0.02925290063874311,2.2327941643662665,20.0,53.0,0.2345132743362832,0.023923444976076555,0.21058982936020665,3.707778090050954,1.0,4.0,0.01809954751131222,0.0012062726176115801,0.016893274893700638,3.8937920433630504,2.0,4.0,0.01834862385321101,0.0024783147459727386,0.015870309107238273,3.146285314347735,7.0,9.0,0.04285714285714286,0.009126466753585397,0.03373067610355746,3.2726359773970572,1.0,5.0,0.022935779816513763,0.0012376237623762376,0.021698156054137524,2.523371636286886,9.0,17.0,0.08095238095238096,0.01171875,0.06923363095238096,1.7655376597476735,27.0,13.0,0.059907834101382486,0.03366583541147132,0.026241998689911165,0.978088213580297,80.0,38.0,0.18269230769230768,0.10471204188481675,0.07798026580749093
157,Q64310,,2.0492735295095397,21.0,60.0,0.26548672566371684,0.025119617224880382,0.24036710843883646,2.741311394453057,8.0,27.0,0.12217194570135746,0.009685230024213076,0.11248671567714438,1.46941116662903,44.0,93.0,0.41150442477876104,0.05275779376498801,0.358746631013773,2.169183775346494,20.0,63.0,0.2850678733031674,0.024213075060532687,0.26085479824263474,0.873804708126939,134.0,129.0,0.5707964601769911,0.16028708133971292,0.4105093788372782,1.5886143664694807,54.0,86.0,0.3891402714932127,0.06513872135102533,0.32400155014218734,1.900269600877504,38.0,77.0,0.3532110091743119,0.04708798017348203,0.3061230290008299,2.0723619839793375,29.0,48.0,0.22857142857142856,0.03780964797913951,0.19076178059228904,0.9712069774670644,125.0,110.0,0.5045871559633027,0.1547029702970297,0.349884185666273,1.1415417484740418,75.0,81.0,0.38571428571428573,0.09765625,0.28805803571428573,0.937764507208847,115.0,57.0,0.2626728110599078,0.1433915211970075,0.11928128986290032,1.0699141731586186,66.0,33.0,0.15865384615384615,0.08638743455497382,0.07226641159887233
