,uniprot,annotation,log2_norm_ratio_iWAT_HF_cre+_1/iWAT_HF_cre-_1,ratio_iWAT_HF_cre+_1/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_1/iWAT_HF_cre-_2,ratio_iWAT_HF_cre+_1/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_HF_cre+_2/iWAT_HF_cre-_1,ratio_iWAT_HF_cre+_2/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_2/iWAT_HF_cre-_2,ratio_iWAT_HF_cre+_2/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_HF_cre+_3/iWAT_HF_cre-_1,ratio_iWAT_HF_cre+_3/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_3/iWAT_HF_cre-_2,ratio_iWAT_HF_cre+_3/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_1,ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_2,ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,log2_norm_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_1,ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_2,ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,log2_norm_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_1,ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_2,ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,description,pep_num,iWAT_HF_cre-_1,iWAT_HF_cre-_2,iWAT_chow_cre-_1,iWAT_chow_cre-_2,iWAT_HF_cre+_1,iWAT_HF_cre+_2,iWAT_HF_cre+_3,iWAT_chow_cre+_1,iWAT_chow_cre+_2,iWAT_chow_cre+_3
202,Q5XG73,,2.6101129989426326,14.50367107195301,0.15384615384615385,0.036214953271028034,0.11763120057512583,2.8607790124889556,19.115012441249654,0.14685314685314685,0.04428904428904429,0.10256410256410256,2.6920278798795163,10.373400461506188,0.17132867132867133,0.037383177570093455,0.13394549375857787,2.9504286371997863,13.671551009123583,0.14685314685314685,0.04088785046728972,0.10596529638585714,3.077808861782023,20.973358506398153,0.08391608391608392,0.03146853146853147,0.05244755244755245,3.351246668727371,27.641692009953,0.08741258741258741,0.03733955659276546,0.05007303081982195,1.740017120884735,5.8784655623365305,0.4195804195804196,0.10082063305978899,0.3187597865206306,1.6926644315918096,8.073036398467433,0.3741258741258741,0.142018779342723,0.2321070947831511,1.5394110014937497,8.333565823888405,0.3776223776223776,0.12046783625730995,0.25715454136506766,1.4895077112054635,11.444683908045977,0.3531468531468531,0.1557377049180328,0.19740914822882033,,,,,,0.6888635986145233,4.262931034482759,0.3415492957746479,0.24734982332155478,0.0941994724530931,Acbd5 Acyl-CoA-binding domain-containing protein 5,3,2383.5,1808.5,2867.5,2088.0,34569.5,24725.0,49990.0,16856.5,23896.5,8901.0
203,Q9DC23,,2.5936793398083844,14.339397949057227,0.15384615384615385,0.036214953271028034,0.11763120057512583,2.402343071506844,13.911424903722722,0.1993006993006993,0.05011655011655012,0.14918414918414918,2.7695968954536054,10.946410850148858,0.16083916083916083,0.035046728971962614,0.1257924318671982,2.585995370926012,10.619704749679075,0.20279720279720279,0.04672897196261682,0.15606823083458596,2.5866533024172784,14.921601058551108,0.16783216783216784,0.03613053613053613,0.1317016317016317,2.4180888275147634,14.476251604621309,0.23426573426573427,0.049008168028004666,0.1852575662377296,2.0058543665784954,7.067876678269518,0.3531468531468531,0.09378663540445487,0.25936021774239826,1.577816453531504,7.455284552845528,0.4020979020979021,0.14788732394366197,0.2542105781542401,1.3483440448703496,7.29985082048732,0.45454545454545453,0.1391812865497076,0.31536416799574696,,,,,,,,,,,,,,,,Dnajc10 DnaJ homolog subfamily C member 10,7,1511.5,1558.0,2011.0,1906.5,21674.0,16545.5,22554.0,14213.5,14680.0,6172.0
204,P23506,,2.5862968803878204,14.266208791208792,0.15384615384615385,0.036214953271028034,0.11763120057512583,1.8974378083089152,9.803473664338306,0.3076923076923077,0.06526806526806526,0.24242424242424243,2.685127210156774,10.323901098901098,0.17132867132867133,0.037383177570093455,0.13394549375857787,2.0040028818518154,7.0943930526713235,0.33916083916083917,0.06191588785046729,0.27724495131037186,2.837762026582079,17.758516483516484,0.11538461538461539,0.0337995337995338,0.0815850815850816,2.1716747479021987,12.20332263545403,0.28321678321678323,0.060676779463243874,0.22254000375353936,1.6662396595108835,5.585406028660847,0.44755244755244755,0.10082063305978899,0.34673181449265855,1.2559890199557988,5.964643799472295,0.5,0.16784037558685447,0.3321596244131455,1.2561178449405261,6.847801021248559,0.47202797202797203,0.15087719298245614,0.3211507790455159,,,,,,,,,,,,,,,,Pcmt1 Protein-L-isoaspartate(D-aspartate) O-methyltransferase,2,1820.0,2648.5,3035.5,2842.5,25964.5,18789.5,32320.5,16954.5,20786.5,5669.0
205,Q9EPL0,TP,2.579114343890713,14.195360195360195,0.15384615384615385,0.036214953271028034,0.11763120057512583,2.470776057673671,14.58720200752823,0.18181818181818182,0.046620046620046623,0.1351981351981352,3.2246298479819466,15.005494505494505,0.0944055944055944,0.029205607476635514,0.06519998692895888,3.124026305538852,15.41969887076537,0.13286713286713286,0.0397196261682243,0.09314750669890856,2.826086935236665,17.615384615384617,0.11888111888111888,0.0337995337995338,0.08508158508158509,2.7405204424186485,18.101631116687578,0.15034965034965034,0.043173862310385065,0.10717578803926528,2.6787007688564195,11.26771653543307,0.1958041958041958,0.07737397420867527,0.11843022159552054,1.6515207626614417,7.846056516237875,0.38461538461538464,0.142018779342723,0.24259660527266164,2.291634376932124,14.03694730466384,0.20279720279720279,0.07251461988304093,0.13028258291416184,1.261903769741785,9.774356811471952,0.40559440559440557,0.17681498829039813,0.22877941730400744,1.6828907261801915,5.820714718352513,0.12411347517730496,0.08568075117370892,0.03843272400359604,0.6160586511620895,4.053142134120624,0.3485915492957746,0.270906949352179,0.07768459994359561,Xylt2 Xylosyltransferase 2,3,1638.0,1594.0,1651.0,2371.0,23252.0,24579.0,28854.0,18603.0,23175.0,9610.0
206,P14211,TP,2.5790057203554775,14.194291437155734,0.15734265734265734,0.036214953271028034,0.12112770407162932,2.3834256207556943,13.730201017195446,0.20279720279720279,0.05128205128205128,0.1515151515151515,2.571966304735738,9.545067601402103,0.1888111888111888,0.0397196261682243,0.1490915626429645,2.3841209489099024,9.23298619520465,0.24475524475524477,0.05023364485981308,0.1945215998954317,2.7701035623820447,16.944917376064097,0.1258741258741259,0.0337995337995338,0.0920745920745921,2.597295256181287,16.390893678856866,0.1888111888111888,0.044340723453908985,0.1444704653572798,2.764154410601401,11.95528743789922,0.17832167832167833,0.07620164126611957,0.10212003705555876,2.1494138891482106,11.079807059855295,0.2867132867132867,0.13145539906103287,0.15525788765225385,3.0376850469425762,23.54270167967826,0.11538461538461539,0.05730994152046784,0.05807467386414755,2.4203939244940256,21.818680114010085,0.1888111888111888,0.11475409836065574,0.07405709045053306,0.9937433601234368,3.6101253844334042,0.2801418439716312,0.17488262910798122,0.10525921486365,,,,,,Calr Calreticulin,6,1997.0,2064.5,2113.5,2280.5,28346.0,19061.5,33839.0,25267.5,49757.5,7630.0
207,P10639,TP,2.574017172326519,14.14529520295203,0.16083916083916083,0.036214953271028034,0.1246242075681328,2.4854829500774773,14.736665064872657,0.17832167832167833,0.046620046620046623,0.1317016317016317,2.43488753243574,8.67988929889299,0.2202797202797203,0.0397196261682243,0.18056009411149598,2.3540880539606457,9.042767900048053,0.2517482517482518,0.05023364485981308,0.2015146068884387,2.630097034954967,15.377767527675276,0.16083916083916083,0.03613053613053613,0.1247086247086247,2.564334606104951,16.020663142719847,0.1958041958041958,0.044340723453908985,0.15146347235028682,2.1054607164291683,7.573096002334403,0.3356643356643357,0.0914419695193435,0.24422236614499218,1.4479701567587744,6.813599369913363,0.4405594405594406,0.15375586854460094,0.28680357201483964,2.0378846147933602,11.772979282170995,0.24125874125874125,0.08421052631578947,0.1570482149429518,1.377843454127606,10.592281438697821,0.3776223776223776,0.16276346604215455,0.21485891158022305,,,,,,,,,,,Txn Thioredoxin,2,2168.0,2081.0,3427.0,3809.0,30667.0,18818.0,33339.0,25953.0,40346.0,7912.0
208,P45878,,2.573428011226299,14.139519792342634,0.16433566433566432,0.036214953271028034,0.1281207110646363,2.611380007632272,16.080442804428046,0.16083916083916083,0.04428904428904429,0.11655011655011654,2.515360298188245,9.17780661907852,0.20279720279720279,0.0397196261682243,0.16307757662897848,2.5610470383681654,10.437638376383763,0.2062937062937063,0.04672897196261682,0.15956473433108948,2.84318848884206,17.82543802725503,0.11538461538461539,0.0337995337995338,0.0815850815850816,2.903912278647059,20.272324723247234,0.13286713286713286,0.040840140023337225,0.09202699284379565,2.2642788471596575,8.454394002498958,0.2692307692307692,0.08440797186400938,0.18482279736675983,1.6460437730854383,7.816326530612245,0.3916083916083916,0.142018779342723,0.24958961226566861,1.981580582900174,11.322365680966264,0.2517482517482518,0.08654970760233918,0.1651985441459126,1.3607949078305943,10.467847516365037,0.3881118881118881,0.16510538641686182,0.2230065016950263,1.0352644500564907,3.7155351936693046,0.26595744680851063,0.16549295774647887,0.10046448906203176,,,,,,Fkbp2 Peptidyl-prolyl cis-trans isomerase FKBP2,2,1541.0,1355.0,2401.0,2597.0,21789.0,14143.0,27469.0,20299.0,27185.0,8921.0
209,Q8VCM8,,2.5677951493974716,14.084421052631578,0.16433566433566432,0.036214953271028034,0.1281207110646363,2.4574000863436747,14.45258155109095,0.1888111888111888,0.047785547785547784,0.14102564102564102,2.6651748697539674,10.182105263157895,0.17832167832167833,0.037383177570093455,0.14093850075158487,2.5625145504741176,10.448260963491034,0.2062937062937063,0.04672897196261682,0.15956473433108948,2.3158386269872357,12.36778947368421,0.22377622377622378,0.04428904428904429,0.1794871794871795,2.228215357332464,12.691077986606178,0.26573426573426573,0.05484247374562427,0.21089179198864144,1.9333702443047054,6.721544345292297,0.3776223776223776,0.09613130128956623,0.28149107633281134,2.3286174453679114,12.545207341944256,0.23426573426573427,0.1255868544600939,0.10867887980564037,1.6430852609497066,8.954470952467675,0.3531468531468531,0.11228070175438597,0.24086615139246714,2.035781861017552,16.712780421481984,0.23426573426573427,0.12412177985948478,0.1101439544062495,1.1280332409427984,3.9623019486432343,0.25177304964539005,0.14553990610328638,0.10623314354210367,1.4836283731828808,7.39530931339225,0.1443661971830986,0.12956419316843346,0.014802004014665138,Ncln Nicalin,8,2375.0,2314.5,2745.5,1471.0,33450.5,24182.5,29373.5,18454.0,24584.5,10878.5
210,Q91WU0,,2.564904521415082,14.056229327453142,0.16433566433566432,0.036214953271028034,0.1281207110646363,2.621105134801385,16.189206349206348,0.16083916083916083,0.04428904428904429,0.11655011655011654,2.4240976890705066,8.61521499448732,0.22727272727272727,0.0397196261682243,0.18755310110450296,2.488033046230757,9.922539682539682,0.22377622377622378,0.04906542056074766,0.1747108032154761,3.0351822583266177,20.362734288864388,0.08741258741258741,0.03146853146853147,0.05594405594405594,3.114154665111946,23.452698412698414,0.10139860139860139,0.038506417736289385,0.062892183662312,3.3763714819945747,18.274930102516308,0.10839160839160839,0.06213364595545135,0.046257962436157034,3.2850406004183,24.34388578522657,0.13636363636363635,0.10211267605633803,0.03425096030729832,3.245438287621704,27.18918918918919,0.10139860139860139,0.056140350877192984,0.04525825052140841,3.1515568050500677,36.21849782743637,0.13286713286713286,0.10187353629976581,0.030993596567367054,2.065161748739368,7.586672879776328,0.0851063829787234,0.06690140845070422,0.018204974528019183,1.934178798339969,10.106145251396647,0.1056338028169014,0.1071849234393404,-0.0015511206224389923,Ces1f Carboxylesterase 1F,17,1814.0,1575.0,2146.0,1611.0,25498.0,15628.0,36938.0,39218.0,58348.0,16281.0
211,Q5XKE0,,2.5577083081193144,13.986290936785986,0.16433566433566432,0.036214953271028034,0.1281207110646363,1.9279595715495688,10.01308615049073,0.3076923076923077,0.0641025641025641,0.2435897435897436,,,,,,,,,,,,,,,,,,,,,,,,,,inf,inf,0.09090909090909091,0.08568075117370892,0.00522833973538199,,,,,,inf,inf,0.01048951048951049,0.00351288056206089,0.0069766299274496,,,,,,inf,inf,0.035211267605633804,0.03180212014134275,0.0034091474642910513,"Mybpc2 Myosin-binding protein C, fast-type",1,1313.0,1834.0,14333.0,0.0,18364.0,1851.0,3921.0,20362.0,4047.0,5161.0
212,P08113,,2.555959538103231,13.969347655226617,0.16433566433566432,0.036214953271028034,0.1281207110646363,2.591456986215044,15.85990481856038,0.16083916083916083,0.04428904428904429,0.11655011655011654,2.9167457163924375,12.121823421535238,0.13636363636363635,0.03271028037383177,0.10365335598980457,2.959977908278197,13.762343842950624,0.14685314685314685,0.04088785046728972,0.10596529638585714,2.7488070717995985,16.696620382499344,0.13636363636363635,0.0337995337995338,0.10256410256410256,2.807076313310436,18.956276026174894,0.14335664335664336,0.042007001166861145,0.10134964218978221,3.3512065668399473,17.958924731182794,0.11188811188811189,0.06213364595545135,0.04975446593266054,3.0746372570966423,21.0403124212648,0.15384615384615385,0.11032863849765258,0.043517515348501276,2.772894689636638,19.59505376344086,0.14335664335664336,0.06315789473684211,0.08019874861980125,2.493774778897972,22.957168052406146,0.17832167832167833,0.11358313817330211,0.06473854014837623,1.6434280349712063,5.663655913978495,0.1276595744680851,0.0903755868544601,0.037283987613625,1.3272066564047773,6.635424540186445,0.1795774647887324,0.1413427561837456,0.03823470860498682,Hsp90b1 Endoplasmin,28,1908.5,1681.0,2325.0,1984.5,26660.5,23134.5,31865.5,41754.5,45558.5,13168.0
213,Q8R0F3,,2.5399409083513853,13.815100154083204,0.16433566433566432,0.036214953271028034,0.1281207110646363,2.130502332700106,11.522305856434734,0.2762237762237762,0.05710955710955711,0.21911421911421908,2.634941032628165,9.970944309927361,0.1853146853146853,0.0397196261682243,0.145595059146461,2.2332372007508328,8.316137323297228,0.28321678321678323,0.053738317757009345,0.22947846545977388,2.5864227210340145,14.919216376843496,0.16783216783216784,0.03613053613053613,0.1317016317016317,2.19975593878176,12.443179731962548,0.2727272727272727,0.058343057176196034,0.21438421555107667,2.696028230962918,11.403863193336878,0.19230769230769232,0.07737397420867527,0.11493371809901705,1.970475222514014,9.787376425855513,0.3356643356643357,0.13849765258215962,0.19716668308217605,2.3738052086125836,14.859649122807017,0.1993006993006993,0.07017543859649122,0.12912526070420807,1.6457015991683186,12.753307984790874,0.3356643356643357,0.14285714285714285,0.19280719280719283,1.7662060094617356,6.16675527201843,0.1099290780141844,0.08333333333333333,0.026595744680851074,1.0010009321897073,5.2926235741444865,0.2535211267605634,0.18610129564193167,0.0674198311186317,Sumf1 Sulfatase-modifying factor 1,2,2271.5,2723.5,2821.5,3287.5,31381.0,22649.0,33889.0,32176.0,41926.5,17399.5
214,Q8BHN3,,2.5309796378079508,13.729553903345725,0.16433566433566432,0.036214953271028034,0.1281207110646363,2.6069796308662836,16.03147042864894,0.16083916083916083,0.04428904428904429,0.11655011655011654,2.7658760771835835,10.9182156133829,0.16083916083916083,0.035046728971962614,0.1257924318671982,2.8496108140158634,12.74877916440586,0.16083916083916083,0.04205607476635514,0.11878308607280569,2.648595031310903,15.576208178438662,0.15734265734265734,0.03613053613053613,0.12121212121212122,2.7473668177682606,18.18773738469886,0.15034965034965034,0.043173862310385065,0.10717578803926528,2.7560898503009756,11.888644688644689,0.18181818181818182,0.07620164126611957,0.10561654055206225,2.6559220051138537,15.740058195926284,0.1888111888111888,0.11619718309859155,0.07261400571259725,2.2167290605333343,13.326739926739927,0.21328671328671328,0.07485380116959064,0.13843291211712264,2.1140106143508515,17.64403491755577,0.22727272727272727,0.12295081967213115,0.10432190760059612,1.6468966945720558,5.6772893772893775,0.1276595744680851,0.0903755868544601,0.037283987613625,1.5070767805618102,7.5164888457807955,0.1443661971830986,0.12956419316843346,0.014802004014665138,Ganab Neutral alpha-glucosidase AB,23,2152.0,1843.0,2730.0,2062.0,29546.0,23496.0,33520.0,32456.0,36382.0,15499.0
215,V9GX76,,2.5111097049485442,13.541755888650963,0.16433566433566432,0.036214953271028034,0.1281207110646363,2.701552806957026,17.117593984962404,0.15734265734265734,0.04428904428904429,0.11305361305361306,2.665296616217406,10.182964549131572,0.17832167832167833,0.037383177570093455,0.14093850075158487,2.8634744619998354,12.87187969924812,0.16083916083916083,0.04088785046728972,0.11995131037187112,2.4099553061597265,13.201522721865334,0.1958041958041958,0.039627039627039624,0.1561771561771562,2.623170201567233,16.68751879699248,0.17832167832167833,0.044340723453908985,0.13398095486776934,1.8899049519526423,6.522058823529412,0.3951048951048951,0.09730363423212192,0.2978012608727732,1.6964209153558063,8.09408432976715,0.3706293706293706,0.142018779342723,0.22861059128664762,1.6725847800816118,9.139452332657202,0.34615384615384615,0.10877192982456141,0.23738191632928474,1.476550142489415,11.34235368156073,0.36013986013986016,0.1557377049180328,0.20440215522182736,,,,,,,,,,,Myo6 Unconventional myosin-VI,25,2101.5,1662.5,1972.0,1589.0,28458.0,21399.5,27743.0,12861.5,18023.0,5300.5
216,D3YZZ5,,2.508256035229866,13.514996591683708,0.16433566433566432,0.036214953271028034,0.1281207110646363,2.729222597954208,17.449064906490648,0.15034965034965034,0.04428904428904429,0.10606060606060605,3.135046859487087,14.102079072937968,0.11188811188811189,0.03154205607476635,0.08034605581334553,3.3637481659853763,18.20704070407041,0.0979020979020979,0.035046728971962614,0.0628553689301353,3.274363418018954,24.034594410361283,0.05944055944055944,0.029137529137529136,0.030303030303030304,3.518101774142321,31.03080308030803,0.06643356643356643,0.03617269544924154,0.030260870984324895,2.8531096494552535,12.71563981042654,0.16083916083916083,0.07151230949589683,0.089326851343264,2.532354369488152,14.448034464189552,0.20279720279720279,0.11854460093896714,0.08425260185823565,1.8736841613944273,10.506477093206952,0.2762237762237762,0.0935672514619883,0.1826565247617879,1.550378280431965,11.937892658409622,0.33916083916083917,0.14988290398126464,0.18927793517957453,,,,,,,,,,,Tmed7 Protein Tmed7,5,2934.0,2272.5,3165.0,2785.5,39653.0,41375.5,70517.5,40245.0,33253.0,8894.0
217,Q8CFX1,,2.506379956075539,13.497433126182113,0.16433566433566432,0.036214953271028034,0.1281207110646363,2.54801007796021,15.389402341343192,0.16433566433566432,0.046620046620046623,0.1177156177156177,2.551844239780623,9.412861388813834,0.1993006993006993,0.0397196261682243,0.159581073132475,2.601209105439241,10.732285890326557,0.1993006993006993,0.04672897196261682,0.15257172733808247,2.1532250098673753,11.049446095649824,0.26573426573426573,0.05244755244755245,0.21328671328671328,2.217626925151071,12.598274799753543,0.2692307692307692,0.056009334889148193,0.21322143434162102,2.6481677892928355,11.031754032258064,0.2062937062937063,0.07971864009378664,0.12657506619991965,2.5389189227848186,14.51392572944297,0.20279720279720279,0.11854460093896714,0.08425260185823565,1.7350866493144068,9.544102822580646,0.3181818181818182,0.10175438596491228,0.2164274322169059,1.6232871818110286,12.556697612732096,0.3356643356643357,0.14402810304449648,0.1916362326198392,1.8601444311700872,6.581653225806452,0.10283687943262411,0.07746478873239436,0.02537209070022975,1.7112434958389462,8.659151193633953,0.1267605633802817,0.11307420494699646,0.013686358433285223,H6pd GDH/6PGL endoplasmic bifunctional protein,16,1850.5,1623.0,1984.0,1508.0,24977.0,17418.5,20447.0,21887.0,18935.5,13058.0
218,E9Q6D8,TP,2.506361391195444,13.497259439707674,0.16433566433566432,0.036214953271028034,0.1281207110646363,2.2178053276294927,12.24109362054681,0.2517482517482518,0.054778554778554776,0.196969696969697,3.1273871885630227,14.027405602923265,0.11538461538461539,0.03154205607476635,0.08384255930984905,2.846565868771019,12.72190002761668,0.16433566433566432,0.04205607476635514,0.12227958956930918,2.9724997792153176,19.496954933008528,0.09090909090909091,0.03263403263403263,0.05827505827505828,2.706715509048392,17.68240817453742,0.16083916083916083,0.043173862310385065,0.11766529852877577,1.776246478048385,6.027956388034666,0.4160839160839161,0.10082063305978899,0.3152632830241271,0.9744372629941056,4.90714610832954,0.5629370629370629,0.20187793427230047,0.3610591286647624,1.368830548634649,7.404249370981269,0.44755244755244755,0.1368421052631579,0.3107103422892896,,,,,,,,,,,,,,,,C6 Protein C6,4,1642.0,1810.5,1788.5,2197.0,22162.5,23033.0,32014.0,10781.0,13242.5,4530.5
219,Q61543,FP,2.5021285436233707,13.457716701902749,0.16783216783216784,0.036214953271028034,0.1316172145611398,2.5766447988779144,15.69790382244143,0.16433566433566432,0.04428904428904429,0.12004662004662003,2.7295054629226767,10.646405919661733,0.16433566433566432,0.036214953271028034,0.1281207110646363,2.811756461951168,12.418618988902589,0.16783216783216784,0.04439252336448598,0.12343964446768185,2.734302625806629,16.529598308668078,0.13636363636363635,0.0337995337995338,0.10256410256410256,2.831590674460198,19.281134401972874,0.14335664335664336,0.040840140023337225,0.10251650333330614,2.6484963119529183,11.03426640926641,0.2062937062937063,0.07854630715123095,0.12774739914247535,2.013711460272458,10.085134539038377,0.32167832167832167,0.13732394366197184,0.18435437801634982,2.368726661340831,14.807432432432432,0.1993006993006993,0.07017543859649122,0.12912526070420807,1.7313912086650103,13.533745037494485,0.3041958041958042,0.13934426229508196,0.16485154190072226,1.071244161632828,3.8093629343629343,0.25886524822695034,0.15258215962441316,0.10628308860253718,,,,,,Glg1 Golgi apparatus protein 1,10,1892.0,1622.0,2072.0,2267.0,25462.0,20143.0,31274.0,22863.0,30681.0,7893.0
220,Q3TAS6,TP,2.485815073590236,13.30639887902849,0.16783216783216784,0.037383177570093455,0.13044899026207438,2.5804881581375994,15.739779005524863,0.16083916083916083,0.04428904428904429,0.11655011655011654,2.808090330391706,11.242410088743577,0.15034965034965034,0.035046728971962614,0.11530292137768772,2.9104981587130165,13.298342541436464,0.15384615384615385,0.04088785046728972,0.11295830337886414,2.040974468553359,10.22232601588043,0.2902097902097902,0.05944055944055944,0.23076923076923078,2.1584193464997474,12.091712707182321,0.28321678321678323,0.061843640606767794,0.22137314261001545,1.8011370623123055,6.132858068697343,0.3951048951048951,0.10082063305978899,0.2942842620451061,1.6678613943639384,7.935429769392034,0.3776223776223776,0.142018779342723,0.2356035982796546,1.2926990898709512,7.023655217109527,0.46503496503496505,0.14736842105263157,0.3176665439823335,1.1568728209272234,9.08805031446541,0.4405594405594406,0.18618266978922718,0.25437677077021337,0.9535836018426377,3.5110174983797795,0.29432624113475175,0.18309859154929578,0.11122764958545597,0.7806558650711466,4.5429769392033545,0.30985915492957744,0.22850412249705537,0.08135503243252207,Emc10 ER membrane protein complex subunit 10,2,2141.0,1810.0,3086.0,2385.0,28489.0,24070.0,21886.0,18926.0,21675.0,10835.0
221,Q4ZJN1,TP,2.4851211329136627,13.3,0.17132867132867133,0.037383177570093455,0.13394549375857787,1.5531717406492735,7.722280517663519,0.3776223776223776,0.08857808857808858,0.289044289044289,3.542641935400383,18.70602409638554,0.04895104895104895,0.026869158878504672,0.02208189007254428,2.6184272869099408,10.861140258831758,0.19230769230769232,0.04672897196261682,0.1455787203450755,3.441373219853155,26.98433734939759,0.045454545454545456,0.029137529137529136,0.01631701631701632,2.5321956209877907,15.667715984610004,0.1993006993006993,0.044340723453908985,0.1549599758467903,2.5903067582729538,10.59806708357021,0.21328671328671328,0.07971864009378664,0.13356807319292663,2.6430271592505754,15.6,0.19230769230769232,0.11619718309859155,0.07611050920910077,1.6322443361258707,8.887436043206367,0.35664335664335667,0.11228070175438597,0.2443626548889707,1.6824141361081317,13.082008368200837,0.32167832167832167,0.1405152224824356,0.18116309919588608,,,,,,,,,,,C1qtnf9 Complement C1q and tumor necrosis factor-related protein 9,2,830.0,1429.5,879.5,597.5,11039.0,15526.0,22397.0,9321.0,7816.5,1649.5
222,Q8C7V8,TP,2.484874337704823,13.297725024727992,0.17482517482517482,0.037383177570093455,0.13744199725508136,2.3354696780638013,13.281304025685355,0.21328671328671328,0.05128205128205128,0.16200466200466201,2.4937009773473418,9.04104846686449,0.2062937062937063,0.0397196261682243,0.166574080125482,2.3520310614802677,9.029883921956039,0.25524475524475526,0.05023364485981308,0.20501111038494219,1.7930112212381641,8.608061325420376,0.36013986013986016,0.07109557109557109,0.2890442890442891,1.666378354996168,8.59743146455915,0.3951048951048951,0.09101516919486581,0.3040897259100293,2.5287739539432437,10.155549898167006,0.22727272727272727,0.08089097303634232,0.14638175423638494,1.4424645216429655,6.787646758550281,0.44755244755244755,0.15375586854460094,0.2937965790078466,1.6776887509602842,9.171843177189409,0.34265734265734266,0.10877192982456141,0.23388541283278125,,,,,,1.603461410313526,5.508910386965376,0.1347517730496454,0.09741784037558686,0.03733393267405853,0.477499909190124,3.681980602348137,0.40492957746478875,0.303886925795053,0.10104265166973575,Ccdc134 Coiled-coil domain-containing protein 134,2,2022.0,2024.5,1964.0,2938.5,26888.0,18281.0,17405.5,19945.5,18013.5,10819.5
