,uniprot,annotation,log2_norm_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,log2_norm_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,log2_norm_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2
115,Q9JK53,TP,2.763725279487145,0.16774193548387098,0.0215633423180593,0.14617859316581167,1.9787191558893535,0.3655913978494624,0.04582210242587601,0.31976929542358634,2.144827081637783,0.210752688172043,0.0215633423180593,0.18918934585398373,1.3181814339063191,0.4021505376344086,0.09164420485175202,0.3105063327826566,1.3155285561322132,0.18494623655913978,0.09703504043126684,0.08791119612787293,,,,
116,Q9D666,FP,2.75834411910001,0.16989247311827957,0.0215633423180593,0.14832913080022025,2.5900494330966146,0.2064516129032258,0.02425876010781671,0.1821928527954091,2.002143865909071,0.24301075268817204,0.03504043126684636,0.20797032142132568,1.7922096557720029,0.2645161290322581,0.04582210242587601,0.21869402660638207,1.4237429748265595,0.16774193548387098,0.07816711590296496,0.08957481958090602,1.2408554126443683,0.2,0.09703504043126684,0.10296495956873317
117,P20029,TP,2.7545300471573695,0.16989247311827957,0.02425876010781671,0.14563371301046285,2.637872701682737,0.1913978494623656,0.02425876010781671,0.16713908935454888,2.678754503085428,0.1053763440860215,0.008086253369272238,0.09729009071674927,2.5204576334771227,0.12473118279569892,0.016172506738544475,0.10855867605715444,1.0898521407860797,0.24301075268817204,0.12398921832884097,0.11902153435933108,0.9586019191326511,0.26881720430107525,0.1347708894878706,0.13404631481320464
118,P01899,,2.7542596535598176,0.17204301075268819,0.02425876010781671,0.14778425064487147,2.0885134652822566,0.33548387096774196,0.03773584905660377,0.2977480219111382,2.3211228232277903,0.18064516129032257,0.01078167115902965,0.16986349013129293,1.6137371108165564,0.3333333333333333,0.06199460916442048,0.2713387241689128,1.036986361842393,0.26666666666666666,0.1293800539083558,0.13728661275831086,,,,
119,Q8C7X2,TP,2.738457790939059,0.17204301075268819,0.02425876010781671,0.14778425064487147,2.1877413944207666,0.3032258064516129,0.03504043126684636,0.26818537518476654,2.568873790296094,0.12688172043010754,0.008086253369272238,0.1187954670608353,1.9765178696441288,0.22795698924731184,0.029649595687331536,0.1983073935599803,1.5883272734334202,0.11182795698924732,0.05390835579514825,0.057919601194099064,1.023018000736332,0.24946236559139784,0.1293800539083558,0.12008231168304204
120,Q3V3R4,,2.737071099352273,0.17419354838709677,0.02425876010781671,0.14993478827928006,2.123707860480267,0.3225806451612903,0.03773584905660377,0.28484479610468655,1.8083460757126828,0.28817204301075267,0.05390835579514825,0.23426368721560442,1.1533433127070047,0.43870967741935485,0.11320754716981132,0.32550213024954355,,,,,,,,
121,Q91XD7,,2.735912771703458,0.17419354838709677,0.02425876010781671,0.14993478827928006,2.7556478598285294,0.16344086021505377,0.0215633423180593,0.1418775178969945,2.5037936347471255,0.14408602150537633,0.008086253369272238,0.1359997681361041,2.481889198738524,0.13333333333333333,0.016172506738544475,0.11716082659478885,1.3042754347192798,0.1870967741935484,0.09703504043126684,0.09006173376228155,1.3094176466655554,0.16559139784946236,0.07547169811320754,0.09011969973625482
122,Q8VBZ3,TP,2.735839603001251,0.17419354838709677,0.02425876010781671,0.14993478827928006,3.870306529405136,0.043010752688172046,0.008086253369272238,0.03492449931889981,2.2409442042636685,0.1935483870967742,0.016172506738544475,0.1773758803582297,3.3337716065338805,0.053763440860215055,0.008086253369272238,0.045677187490942815,1.8889769478885146,0.047311827956989246,0.03234501347708895,0.014966814479900295,3.0088509981136036,0.043010752688172046,0.01078167115902965,0.032229081529142396
123,Q91ZW2,TP,2.7181361849488646,0.17634408602150536,0.02425876010781671,0.15208532591368865,2.768333856739664,0.15698924731182795,0.0215633423180593,0.13542590499376866,1.739866032164804,0.31827956989247314,0.05929919137466307,0.2589803785178101,1.7484241798219304,0.2817204301075269,0.05121293800539083,0.23050749210213606,1.6239065146629637,0.1032258064516129,0.05390835579514825,0.04931745065646465,1.659511310274967,0.0967741935483871,0.04043126684636118,0.05634292670202591
124,Q3UHK6,FP,2.7181068994028217,0.17849462365591398,0.02425876010781671,0.15423586354809726,2.361058577456376,0.24086021505376345,0.029649595687331536,0.21121061936643193,1.9186902478593342,0.2645161290322581,0.0431266846361186,0.22138944439613947,1.5200024017792155,0.36129032258064514,0.0673854447439353,0.2939048778367098,0.900091734596026,0.3118279569892473,0.16981132075471697,0.14201663623453034,,,,
125,Q9D1Q6,TP,2.709726588727264,0.17849462365591398,0.026954177897574125,0.15154044575833986,2.5789894427542555,0.2086021505376344,0.026954177897574125,0.18164797264006027,2.225469490956304,0.1978494623655914,0.016172506738544475,0.18167695562704692,2.053092820849623,0.2129032258064516,0.029649595687331536,0.18325363011912008,1.4728723429004138,0.14193548387096774,0.07008086253369272,0.07185462133727502,1.3275423207486092,0.15698924731182795,0.07008086253369272,0.08690838477813523
126,Q9D0F3,TP,2.7058625987115192,0.18064516129032257,0.026954177897574125,0.15369098339274845,3.009732318878686,0.12903225806451613,0.018867924528301886,0.11016433353621424,2.0806973281352157,0.23010752688172043,0.026954177897574125,0.2031533489841463,2.34292752416871,0.17204301075268819,0.018867924528301886,0.1531750862243863,0.5906363143769723,0.44731182795698926,0.2641509433962264,0.18316088456076285,0.8799131583653435,0.2860215053763441,0.14824797843665768,0.1377735269396864
127,Q64735,TP,2.704539813336465,0.1827956989247312,0.026954177897574125,0.15584152102715707,2.735084046006096,0.17204301075268819,0.0215633423180593,0.1504796684346289,2.409683014474824,0.16129032258064516,0.01078167115902965,0.1505086514216155,2.398587723010782,0.15913978494623657,0.016172506738544475,0.1429672782076921,0.8008025500239181,0.3655913978494624,0.20215633423180593,0.16343506361765645,0.8167539065147533,0.3139784946236559,0.15902964959568733,0.15494884502796857
128,Q8C129,,2.7025493641493568,0.18494623655913978,0.026954177897574125,0.15799205866156565,2.4718306120474836,0.23440860215053763,0.026954177897574125,0.2074544242529635,2.213736705550522,0.2,0.016172506738544475,0.18382749326145553,1.9413784293149758,0.23440860215053763,0.029649595687331536,0.2047590064632061,0.6657837557908742,0.421505376344086,0.2398921832884097,0.18161319305567633,,,,
129,Q6GQT9,TP,2.6988622608417123,0.18494623655913978,0.026954177897574125,0.15799205866156565,2.7606938565119683,0.16129032258064516,0.0215633423180593,0.13972698026258584,2.206432094921441,0.2,0.018867924528301886,0.18113207547169813,2.2266241664580235,0.18924731182795698,0.02425876010781671,0.16498855172014026,1.5088197124928429,0.13118279569892474,0.0646900269541779,0.06649276874474684,1.556058431984303,0.10967741935483871,0.04582210242587601,0.06385531692896271
130,P14211,TP,2.6983482096793985,0.1870967741935484,0.026954177897574125,0.16014259629597427,2.129589057580005,0.3204301075268817,0.03504043126684636,0.28538967626003536,2.9840301468441908,0.060215053763440864,0.0026954177897574125,0.05751963597368345,2.373631470611124,0.16344086021505377,0.016172506738544475,0.1472683534765093,0.8868983454487028,0.3247311827956989,0.1725067385444744,0.1522244442512245,,,,
131,Q8R242,,2.6909656593894464,0.18924731182795698,0.026954177897574125,0.16229313393038286,2.176463250787896,0.3053763440860215,0.03504043126684636,0.27033591281917513,2.5250924258517986,0.13978494623655913,0.008086253369272238,0.1316986928672869,1.968950493116575,0.23225806451612904,0.029649595687331536,0.20260846882879752,0.7205613263187545,0.4064516129032258,0.22641509433962265,0.18003651856360314,,,,
132,Q8BHN3,TP,2.6902836493789737,0.18924731182795698,0.026954177897574125,0.16229313393038286,2.636097173545648,0.1935483870967742,0.02425876010781671,0.16928962698895747,2.163074160434949,0.2064516129032258,0.0215633423180593,0.1848882705851665,2.0672481604679502,0.2086021505376344,0.029649595687331536,0.17895255485030287,1.5400516798973218,0.12473118279569892,0.06199460916442048,0.06273657363127844,1.4712723278852005,0.12258064516129032,0.05660377358490566,0.06597687157638465
133,G3X9Q1,,2.685819460230632,0.1913978494623656,0.026954177897574125,0.16444367156479148,2.8251231622617694,0.15268817204301074,0.018867924528301886,0.13382024751470886,2.2951565576490163,0.18924731182795698,0.013477088948787063,0.1757702228791699,2.392820735546481,0.16129032258064516,0.016172506738544475,0.14511781584210068,0.9562008094616589,0.2946236559139785,0.1509433962264151,0.1436802596875634,1.0809116353140005,0.24086021505376345,0.11320754716981132,0.12765266788395213
134,P97290,TP,2.682886481592335,0.1913978494623656,0.026954177897574125,0.16444367156479148,2.087646470565476,0.33548387096774196,0.03773584905660377,0.2977480219111382,1.4194823023344483,0.41935483870967744,0.09164420485175202,0.3277106338579254,,,,,,,,,,,,
135,Q8BMK4,TP,2.6822906189038305,0.1935483870967742,0.026954177897574125,0.16659420919920007,2.4021952250753613,0.23870967741935484,0.029649595687331536,0.2090600817320233,1.4868809557113492,0.4021505376344086,0.08086253369272237,0.3212880039416862,1.165146037749207,0.432258064516129,0.11320754716981132,0.31905051734631773,0.7687491347231838,0.3849462365591398,0.21024258760107817,0.17470364895806162,,,,
136,Q9WVB4,TP,2.6726946719986793,0.1956989247311828,0.026954177897574125,0.16874474683360868,1.980234968746582,0.3634408602150538,0.04582210242587601,0.31761875778917775,2.6336224197187272,0.11182795698924732,0.008086253369272238,0.10374170361997508,1.899523192332957,0.24086021505376345,0.03773584905660377,0.2031243659971597,0.7348517066188677,0.3956989247311828,0.22641509433962265,0.16928383039156014,,,,
137,Q8C522,TP,2.670578375827911,0.1978494623655914,0.026954177897574125,0.17089528446801727,2.2966478181194803,0.2623655913978495,0.03504043126684636,0.22732516013100312,1.737489563999268,0.3247311827956989,0.05929919137466307,0.26543199142103585,1.3219194821571647,0.4,0.09164420485175202,0.308355795148248,,,,,,,,
138,O88572,TP,2.6675229068571826,0.2,0.026954177897574125,0.1730458221024259,2.9781575314984816,0.13763440860215054,0.018867924528301886,0.11876648407384865,2.053486634075127,0.23440860215053763,0.03234501347708895,0.20206358867344867,2.3224817345827535,0.17849462365591398,0.0215633423180593,0.15693128133785467,0.898267012195272,0.3161290322580645,0.1725067385444744,0.1436222937135901,1.1943087606577756,0.20430107526881722,0.10242587601078167,0.10187519925803555
139,P36993,,2.6647957285251196,0.2021505376344086,0.026954177897574125,0.17519635973683448,1.233746301831485,0.5268817204301075,0.09164420485175202,0.4352375155783555,2.606891487260597,0.12043010752688173,0.008086253369272238,0.11234385415760949,1.134202536433289,0.44516129032258067,0.11590296495956873,0.3292583253630119,1.0465514342607054,0.2645161290322581,0.1293800539083558,0.13513607512390227,,,,
140,Q9QXT0,TP,2.663794539517615,0.2021505376344086,0.026954177897574125,0.17519635973683448,2.736242737518305,0.16989247311827957,0.0215633423180593,0.14832913080022025,2.6373105051747774,0.10967741935483871,0.008086253369272238,0.10159116598556647,2.668119179041795,0.0989247311827957,0.013477088948787063,0.08544764223400864,1.0809358686643582,0.24731182795698925,0.12398921832884097,0.12332260962814828,1.1387911904862529,0.22795698924731184,0.1105121293800539,0.11744485986725793
141,Q99KV1,TP,2.6619641680482378,0.20430107526881722,0.026954177897574125,0.1773468973712431,1.6968912345538196,0.4021505376344086,0.05121293800539083,0.35093759962901777,2.4672166163903557,0.15268817204301074,0.008086253369272238,0.1446019186737385,1.4605041587622654,0.36989247311827955,0.07547169811320754,0.294420775005072,1.0575344518014227,0.26021505376344084,0.12398921832884097,0.13622583543459987,,,,
142,Q9CQF9,,2.6469828946119236,0.2064516129032258,0.026954177897574125,0.17949743500565168,2.448632982688292,0.23440860215053763,0.026954177897574125,0.2074544242529635,2.166943337439596,0.2064516129032258,0.0215633423180593,0.1848882705851665,1.9269539013822914,0.23440860215053763,0.029649595687331536,0.2047590064632061,0.7127120831824851,0.40860215053763443,0.22641509433962265,0.1821870561980118,,,,
143,Q9D7N9,,2.645808079400735,0.2064516129032258,0.026954177897574125,0.17949743500565168,2.19359109221306,0.3010752688172043,0.03504043126684636,0.26603483755035795,2.632156054947757,0.11397849462365592,0.008086253369272238,0.10589224125438368,2.1382995436264087,0.2,0.02425876010781671,0.1757412398921833,1.097972693546876,0.23870967741935484,0.12398921832884097,0.11472045909051387,,,,
144,Q8R0F3,TP,2.6302220300409163,0.2064516129032258,0.026954177897574125,0.17949743500565168,1.9506503909458084,0.36989247311827955,0.04582210242587601,0.3240703706924035,2.3201503085141977,0.18064516129032257,0.01078167115902965,0.16986349013129293,1.5989391452854171,0.33548387096774196,0.06199460916442048,0.27348926180332145,1.6593609947870016,0.09462365591397849,0.05121293800539083,0.04341071790858766,0.9651964795130978,0.26666666666666666,0.1347708894878706,0.13189577717879605
145,Q9Z0M6,TP,2.621979848744169,0.2086021505376344,0.026954177897574125,0.18164797264006027,2.7454927574857972,0.16774193548387098,0.0215633423180593,0.14617859316581167,1.6656362374332339,0.34623655913978496,0.06199460916442048,0.28424194997536445,1.7475096220411899,0.2860215053763441,0.05121293800539083,0.23480856737095324,0.8121893428299247,0.3548387096774194,0.1967654986522911,0.15807321102512828,0.9211093753927578,0.27741935483870966,0.14016172506738545,0.13725762977132422
146,Q9EPL0,TP,2.6128945679344175,0.210752688172043,0.026954177897574125,0.1837985102744689,1.6316959310932355,0.4236559139784946,0.05390835579514825,0.36974755818334637,2.2379794768337384,0.1956989247311828,0.016172506738544475,0.17952641799263833,1.2151413158588835,0.4258064516129032,0.1105121293800539,0.3152943222328493,1.5760457115054576,0.11612903225806452,0.05390835579514825,0.06222067646291627,,,,
147,Q80UU9,TP,2.610390787857898,0.2129032258064516,0.026954177897574125,0.18594904790887748,2.620832976886686,0.2,0.02425876010781671,0.1757412398921833,2.4939307600612746,0.14623655913978495,0.008086253369272238,0.1381503057705127,2.4627334249563897,0.14623655913978495,0.016172506738544475,0.13006405240124047,0.7286029281025103,0.4043010752688172,0.22641509433962265,0.17788598092919455,,,,
148,O88322,TP,2.59202717543226,0.21505376344086022,0.026954177897574125,0.1880995855432861,2.172611155280539,0.3053763440860215,0.03504043126684636,0.27033591281917513,2.4845498543144577,0.15053763440860216,0.008086253369272238,0.14245138103932992,2.023494310029064,0.21505376344086022,0.029649595687331536,0.1854041677535287,1.2487903959845919,0.2021505376344086,0.10242587601078167,0.09972466162362693,0.8147814996540751,0.31827956989247314,0.15902964959568733,0.1592499202967858
149,P21958,TP,2.5878232744627745,0.2172043010752688,0.026954177897574125,0.19025012317769469,2.004699720519329,0.3548387096774194,0.0431266846361186,0.3117120250413008,1.542760747908725,0.38924731182795697,0.07008086253369272,0.31916644929426424,,,,,1.161610747756091,0.22365591397849463,0.11320754716981132,0.11044836680868331,,,,
150,Q61543,FP,2.5826901110309164,0.21935483870967742,0.026954177897574125,0.1924006608121033,1.9938866287042523,0.35913978494623655,0.0431266846361186,0.316013100310118,2.3150717612424456,0.18494623655913978,0.01078167115902965,0.17416456540011013,1.6846287547821088,0.3161290322580645,0.05660377358490566,0.25952525867315884,0.9643991469580944,0.2903225806451613,0.14285714285714285,0.14746543778801846,,,,
151,Q8CFX1,TP,2.5823615883708335,0.21935483870967742,0.029649595687331536,0.1897052430223459,2.5190940912166124,0.21935483870967742,0.026954177897574125,0.1924006608121033,1.6814317492160213,0.3419354838709677,0.05929919137466307,0.2826362924963047,1.5765247279281271,0.33978494623655914,0.0646900269541779,0.2750949192823812,1.7532994164953533,0.07526881720430108,0.0431266846361186,0.03214213256818248,1.6754390431623365,0.09462365591397849,0.03504043126684636,0.05958322464713213
152,Q99KF1,TP,2.581510903256292,0.221505376344086,0.029649595687331536,0.1918557806567545,2.527466976004404,0.2172043010752688,0.026954177897574125,0.19025012317769469,2.1494763449802625,0.2086021505376344,0.0215633423180593,0.18703880821957508,2.0537928935947014,0.210752688172043,0.029649595687331536,0.1811030924847115,0.892587701790753,0.31827956989247314,0.1725067385444744,0.14577283134799873,0.823950898360069,0.3053763440860215,0.15902964959568733,0.14634669449033416
153,Q9Z2G6,TP,2.575750817051334,0.22365591397849463,0.029649595687331536,0.1940063182911631,2.6388368700570175,0.18924731182795698,0.02425876010781671,0.16498855172014026,1.9051046853654374,0.2709677419354839,0.04582210242587601,0.2251456395096079,1.9265512142374484,0.23440860215053763,0.029649595687331536,0.2047590064632061,1.2182185148146856,0.210752688172043,0.1078167115902965,0.10293597658174651,1.2667116916415733,0.1870967741935484,0.0862533692722372,0.10084340492131119
154,Q8BW41,TP,2.567426883490896,0.22580645161290322,0.029649595687331536,0.1961568559255717,2.101350527070014,0.3247311827956989,0.03773584905660377,0.28699533373909514,1.4789669268606362,0.4043010752688172,0.08355795148247978,0.3207431237863374,,,,,1.0106317289216136,0.27741935483870966,0.1320754716981132,0.14534388314059646,,,,
155,Q9D1D4,TP,2.5641962545731127,0.22795698924731184,0.029649595687331536,0.1983073935599803,1.9831984634032513,0.35913978494623655,0.04582210242587601,0.3133176825203605,2.4113849958759626,0.15913978494623657,0.01078167115902965,0.14835811378720692,1.7887476805724287,0.2645161290322581,0.04851752021563342,0.21599860881662464,1.0888388797745379,0.24516129032258063,0.12398921832884097,0.12117207199373967,,,,
156,Q9WV54,TP,2.5569750489342784,0.23010752688172043,0.029649595687331536,0.2004579311943889,2.2223657301978617,0.2924731182795699,0.03504043126684636,0.25743268701272354,2.3399569414900943,0.16989247311827957,0.01078167115902965,0.15911080195924993,1.9637080986200048,0.23225806451612904,0.029649595687331536,0.20260846882879752,2.1351444523530136,0.03870967741935484,0.018867924528301886,0.019841752891052954,1.7859422574378012,0.07526881720430108,0.03504043126684636,0.040228385937454716
157,Q8BXZ1,TP,2.5483694886901502,0.23225806451612904,0.029649595687331536,0.20260846882879752,1.8938115497277606,0.3763440860215054,0.04582210242587601,0.33052198359562934,1.9231510200346629,0.2623655913978495,0.0431266846361186,0.21923890676173088,1.2269535569386003,0.4236559139784946,0.1078167115902965,0.3158392023881981,0.917327981733326,0.3053763440860215,0.16442048517520216,0.14095585891081933,,,,
158,O35206,TP,2.5471294592543594,0.23440860215053763,0.029649595687331536,0.2047590064632061,2.6250056967182944,0.1956989247311828,0.02425876010781671,0.1714401646233661,2.613663060315647,0.11612903225806452,0.008086253369272238,0.10804277888879228,2.6498997736459087,0.1032258064516129,0.016172506738544475,0.08705329971306842,1.8002210938834162,0.06666666666666667,0.03773584905660377,0.028930817610062894,1.8635044551685551,0.06451612903225806,0.026954177897574125,0.03756195113468394
159,D3Z2R5,TP,2.544349680391957,0.23655913978494625,0.029649595687331536,0.20690954409761472,3.3192859241334056,0.09247311827956989,0.008086253369272238,0.08438686491029765,1.9703781054882312,0.2537634408602151,0.04043126684636118,0.2133321740138539,2.703674825096008,0.09032258064516129,0.013477088948787063,0.07684549169637422,1.8023441620051768,0.06451612903225806,0.03773584905660377,0.02678027997565429,2.5626875295678295,0.047311827956989246,0.018867924528301886,0.02844390342868736
160,Q9WTR1,,2.538359911308868,0.23870967741935484,0.029649595687331536,0.2090600817320233,2.114320155566006,0.3247311827956989,0.03773584905660377,0.28699533373909514,1.0525826373420775,0.5225806451612903,0.1509433962264151,0.37163724893487526,,,,,,,,,,,,
161,Q4ZJN1,TP,2.524500557350952,0.23870967741935484,0.029649595687331536,0.2090600817320233,2.6232023276823697,0.1978494623655914,0.02425876010781671,0.17359070225777468,1.5785894360274852,0.3827956989247312,0.07008086253369272,0.3127148363910385,1.6356516822252305,0.32688172043010755,0.05929919137466307,0.2675825290554445,,,,,,,,
162,Q60716,TP,2.522472318418041,0.24086021505376345,0.029649595687331536,0.21121061936643193,2.089389523839621,0.3333333333333333,0.03773584905660377,0.29559748427672955,2.49050790836035,0.14838709677419354,0.008086253369272238,0.1403008434049213,2.0157855896482575,0.2172043010752688,0.029649595687331536,0.18755470538793728,1.1752474874857104,0.221505376344086,0.1105121293800539,0.11099324696403211,,,,
163,Q9WTS2,,2.519725721366376,0.24301075268817204,0.029649595687331536,0.21336115700084052,inf,0.015053763440860216,0.005390835579514825,0.00966292786134539,2.2936429967668133,0.18924731182795698,0.013477088948787063,0.1757702228791699,inf,0.04086021505376344,0.008086253369272238,0.032773961684491204,0.8096607274915038,0.35698924731182796,0.1967654986522911,0.16022374865953687,inf,0.004301075268817204,0.0026954177897574125,0.0016056574790597918
164,P29621,TP,2.517391685473128,0.24301075268817204,0.029649595687331536,0.21336115700084052,2.588137582345533,0.2064516129032258,0.026954177897574125,0.17949743500565168,2.2010319261997426,0.2021505376344086,0.018867924528301886,0.18328261310610672,2.230138298938474,0.1870967741935484,0.02425876010781671,0.16283801408573167,0.6447804414691063,0.43010752688172044,0.24528301886792453,0.1848245080137959,,,,
165,P83093,TP,2.5118142400301338,0.24516129032258063,0.029649595687331536,0.2155116946352491,inf,0.023655913978494623,0.005390835579514825,0.018265078398979798,1.8025958529371289,0.2903225806451613,0.05390835579514825,0.23641422485001307,inf,0.0064516129032258064,0.0,0.0064516129032258064,,,,,inf,0.004301075268817204,0.0026954177897574125,0.0016056574790597918
166,O08807,TP,2.493310753319112,0.24731182795698925,0.029649595687331536,0.21766223226965772,2.3452717855411698,0.24946236559139784,0.03234501347708895,0.21711735211430888,1.7426917498381043,0.3161290322580645,0.05929919137466307,0.25682984088340144,1.5530132579264893,0.34838709677419355,0.0646900269541779,0.28369706982001563,1.0589487578982089,0.25806451612903225,0.12398921832884097,0.13407529780019128,0.8963169139414706,0.2838709677419355,0.14555256064690028,0.1383184070950352
167,P07214,TP,2.493195688029931,0.24946236559139784,0.029649595687331536,0.2198127699040663,2.2876176833841617,0.2645161290322581,0.03504043126684636,0.2294756977654117,1.4996758391626832,0.4,0.08086253369272237,0.3191374663072777,1.252458310383241,0.4129032258064516,0.10512129380053908,0.30778193200591253,,,,,,,,
168,Q9Z2G9,FP,2.493117413377687,0.25161290322580643,0.029649595687331536,0.2219633075384749,3.082382671383755,0.11827956989247312,0.016172506738544475,0.10210706315392865,2.1151528963515673,0.2172043010752688,0.02425876010781671,0.1929455409674521,2.662778630223962,0.1032258064516129,0.013477088948787063,0.08974871750282584,,,,,1.0314585539665342,0.24946236559139784,0.12668463611859837,0.12277772947279947
169,P01027,TP,2.4898642884320354,0.25161290322580643,0.03234501347708895,0.21926788974871747,2.1574174309189047,0.30752688172043013,0.03504043126684636,0.2724864504535838,2.5190213594580935,0.13978494623655913,0.008086253369272238,0.1316986928672869,2.14493497781129,0.1978494623655914,0.02425876010781671,0.17359070225777468,1.385152275274065,0.17419354838709677,0.0889487870619946,0.08524476132510217,1.0381125415821384,0.24731182795698925,0.12398921832884097,0.12332260962814828
170,Q9WTK3,TP,2.481267693407362,0.2537634408602151,0.03234501347708895,0.22141842738312612,2.265297273311053,0.27956989247311825,0.03504043126684636,0.2445294612062719,,,,,,,,,0.5974364132136765,0.44516129032258067,0.261455525606469,0.18370576471611166,,,,
171,P20060,,2.479282137072789,0.25591397849462366,0.03234501347708895,0.2235689650175347,2.3050177225775053,0.25806451612903225,0.03504043126684636,0.2230240848621859,2.355911603665681,0.16989247311827957,0.01078167115902965,0.15911080195924993,2.140007665036724,0.2,0.02425876010781671,0.1757412398921833,0.5558353121319644,0.45806451612903226,0.2776280323450135,0.18043648378401878,,,,
172,Q9JKR6,TP,2.4748141166512556,0.25591397849462366,0.03234501347708895,0.2235689650175347,2.0142510625814545,0.35053763440860214,0.0431266846361186,0.3074109497724835,2.309722945746603,0.18494623655913978,0.013477088948787063,0.1714691476103527,1.8075203675431293,0.2623655913978495,0.04582210242587601,0.21654348897197348,0.8492838079544763,0.33978494623655914,0.18328840970350405,0.1564965365330551,,,,
173,Q91YW3,TP,2.4702049344270245,0.25806451612903225,0.03234501347708895,0.2257195026519433,2.144531108781382,0.3139784946236559,0.03504043126684636,0.27893806335680954,2.1115467914728296,0.21935483870967742,0.026954177897574125,0.1924006608121033,1.7442334416935144,0.28817204301075267,0.05121293800539083,0.23695910500536183,1.7902322245673632,0.06881720430107527,0.03773584905660377,0.031081355244471497,1.4499655227429253,0.13118279569892474,0.05660377358490566,0.07457902211401908
174,Q8BPG6,TP,2.4691057524765605,0.26021505376344084,0.03234501347708895,0.22787004028635188,2.0722655470527296,0.34408602150537637,0.03773584905660377,0.3063501724487726,1.9628432549851067,0.25591397849462366,0.04043126684636118,0.2154827116482625,1.524363525427603,0.3548387096774194,0.0673854447439353,0.28745326493348405,1.3634038177649437,0.18064516129032257,0.09703504043126684,0.08361012085905573,0.9519707361623169,0.2709677419354839,0.1347708894878706,0.1361968524476133
175,Q8C7V8,TP,2.4629677530212417,0.2623655913978495,0.03234501347708895,0.23002057792076053,1.4226396900747595,0.4752688172043011,0.07277628032345014,0.40249253688085096,1.6240338508618988,0.36989247311827955,0.0673854447439353,0.30250702837434423,,,,,1.4966163956387921,0.13763440860215054,0.07008086253369272,0.06755354606845781,,,,
176,Q80TN4,,2.459657737186349,0.2645161290322581,0.03234501347708895,0.23217111555516912,3.7424725536394052,0.04946236559139785,0.008086253369272238,0.04137611222212561,1.4743209592610136,0.4064516129032258,0.08355795148247978,0.322893661420746,2.7154962515803973,0.09032258064516129,0.013477088948787063,0.07684549169637422,,,,,1.2331465168912505,0.2,0.09973045822102426,0.10026954177897575
177,Q9DBH5,,2.457403706685265,0.2645161290322581,0.03234501347708895,0.23217111555516912,2.5550247582114904,0.2129032258064516,0.026954177897574125,0.18594904790887748,2.1914371204544567,0.20430107526881722,0.018867924528301886,0.18543315074051533,2.247418647847009,0.1870967741935484,0.0215633423180593,0.16553343187548908,0.6420164321494946,0.432258064516129,0.24528301886792453,0.1869750456482045,,,,
178,Q6ZQM8,TP,2.450090111162948,0.2645161290322581,0.03234501347708895,0.23217111555516912,1.651045309461972,0.410752688172043,0.05390835579514825,0.3568443323768948,1.2410657002330596,0.46881720430107526,0.11590296495956873,0.35291423934150656,,,,,1.464558501472398,0.14623655913978495,0.07008086253369272,0.07615569660609223,,,,
179,P56395,TP,2.447753224409249,0.26666666666666666,0.03234501347708895,0.2343216531895777,,,,,1.6952841365279998,0.3333333333333333,0.05929919137466307,0.27403414195867026,,,,,0.8497775425200079,0.33763440860215055,0.18328840970350405,0.1543459988986465,,,,
180,Q8R1V4,TP,2.442547077475408,0.26881720430107525,0.03234501347708895,0.2364721908239863,3.0771912746604215,0.11827956989247312,0.018867924528301886,0.09941164536417124,2.4555138035325363,0.15483870967741936,0.008086253369272238,0.14675245630814712,3.048518476583877,0.07096774193548387,0.008086253369272238,0.06288148856621163,1.1019471825641876,0.23655913978494625,0.12398921832884097,0.11256992145610528,1.7219985035704046,0.08817204301075268,0.03504043126684636,0.05313161174390632
