,uniprot,annotation,log2_norm_ratio_iWAT_HF_cre+_1/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_1/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_HF_cre+_2/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_2/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_HF_cre+_3/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_3/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2
126,P08113,TP,2.4161323796217813,0.19222903885480572,0.018276762402088774,0.17395227645271694,2.489474941533257,0.20449897750511248,0.018276762402088774,0.1862222151030237,2.887170204606327,0.1554192229038855,0.013054830287206266,0.14236439261667921,2.926183807422126,0.17177914110429449,0.018276762402088774,0.1535023787022057,2.6310129984580812,0.15337423312883436,0.010443864229765013,0.14293036889906935,2.750289754229426,0.1656441717791411,0.020887728459530026,0.14475644331961107
127,Q8R0F3,TP,2.400113749869935,0.19427402862985685,0.018276762402088774,0.17599726622776807,2.0285202880183193,0.3210633946830266,0.033942558746736295,0.2871208359362903,2.6053655208420543,0.2065439672801636,0.02349869451697128,0.18304527276319232,2.199443099894762,0.3394683026584867,0.033942558746736295,0.3055257439117504,2.4686286476924972,0.19427402862985685,0.015665796344647518,0.17860823228520933,2.14296937970075,0.3169734151329243,0.033942558746736295,0.283030856386188
128,Q8BHN3,TP,2.391152479326501,0.19631901840490798,0.018276762402088774,0.1780422560028192,2.504997586184497,0.20245398773006135,0.018276762402088774,0.18417722532797257,2.7363005653974724,0.17586912065439672,0.018276762402088774,0.15759235825230794,2.815816713159792,0.18609406952965235,0.018276762402088774,0.16781730712756357,2.5308009579693858,0.17177914110429449,0.015665796344647518,0.15611334475964697,2.6905802586872505,0.18404907975460122,0.020887728459530026,0.1631613512950712
129,V9GX76,,2.371282546467094,0.1983640081799591,0.018276762402088774,0.18008724577787033,2.5995707622752393,0.1901840490797546,0.018276762402088774,0.17190728667766583,2.6357211044312954,0.19427402862985685,0.020887728459530026,0.17338630017032683,2.829680361143764,0.18200408997955012,0.018276762402088774,0.16372732757746133,2.2921612328182093,0.2331288343558282,0.020887728459530026,0.2122411058962982,2.5663836424862234,0.2147239263803681,0.02349869451697128,0.19122523186339682
130,D3YZZ5,,2.368428876748416,0.1983640081799591,0.018276762402088774,0.18008724577787033,2.6272405532724217,0.18609406952965235,0.018276762402088774,0.16781730712756357,3.105471347700976,0.1165644171779141,0.010443864229765013,0.1061205529481491,3.329954065129306,0.10224948875255624,0.007832898172323759,0.09441659058023248,3.156569344677437,0.0408997955010225,0.005221932114882507,0.03567786338613999,3.4613152150613113,0.04703476482617587,0.010443864229765013,0.03659090059641086
131,Q8CFX1,TP,2.3665527975940894,0.1983640081799591,0.018276762402088774,0.18008724577787033,2.446028033278423,0.21063394683026584,0.020887728459530026,0.18974621837073583,2.522268727994512,0.2310838445807771,0.02349869451697128,0.20758515006380582,2.56741500458317,0.2331288343558282,0.02610966057441253,0.20701917378141568,2.035430936525858,0.3047034764826176,0.03655352480417755,0.26814995167844,2.1608403660700612,0.3128834355828221,0.031331592689295036,0.2815518428935271
132,E9Q6D8,TP,2.3665342327139944,0.20040899795501022,0.018276762402088774,0.18213223555292143,2.1158232829477064,0.3006134969325153,0.031331592689295036,0.2692819042432203,3.0978116767769124,0.11860940695296524,0.010443864229765013,0.10816554272320023,2.8127717679149478,0.1901840490797546,0.018276762402088774,0.17190728667766583,2.854705705873801,0.08997955010224949,0.010443864229765013,0.07953568587248448,2.6499289499673817,0.20040899795501022,0.020887728459530026,0.1795212694954802
133,Q61543,FP,2.3623013851419206,0.20245398773006135,0.018276762402088774,0.18417722532797257,2.474662754196128,0.2085889570552147,0.018276762402088774,0.19031219465312593,2.6999299511365664,0.18404907975460122,0.018276762402088774,0.16577231735251244,2.777962361095097,0.19631901840490798,0.02349869451697128,0.1728203238879367,2.616508552465112,0.1574642126789366,0.010443864229765013,0.14702034844917158,2.774804115379188,0.16359918200409,0.018276762402088774,0.1453224196020012
134,Q3TAS6,TP,2.3459879151087857,0.20245398773006135,0.020887728459530026,0.18156625927053133,2.4785061134558126,0.2065439672801636,0.018276762402088774,0.18826720487807483,2.7785148186055952,0.16768916155419222,0.018276762402088774,0.14941239915210344,2.8767040578569456,0.17791411042944785,0.018276762402088774,0.15963734802735907,1.923180395211842,0.3394683026584867,0.03655352480417755,0.30291477785430915,2.1016327874187377,0.3333333333333333,0.0391644908616188,0.2941688424717145
135,Q4ZJN1,TP,2.345293974432213,0.20449897750511248,0.020887728459530026,0.18361124904558246,1.4511896959674868,0.4396728016359918,0.06527415143603134,0.3743986501999605,3.5130664236142723,0.03680981595092025,0.0026109660574412533,0.034198849893478996,2.5846331860538703,0.2249488752556237,0.02610966057441253,0.19883921468121118,3.323579146511638,0.022494887525562373,0.005221932114882507,0.017272955410679865,2.4754090619067806,0.2331288343558282,0.02349869451697128,0.20963013983885692
136,Q8C7V8,TP,2.3450471792233727,0.2065439672801636,0.020887728459530026,0.1856562388206336,2.2334876333820146,0.26380368098159507,0.02610966057441253,0.23769402040718254,2.464125465561231,0.24539877300613497,0.02349869451697128,0.22190007848916368,2.318236960624197,0.3169734151329243,0.028720626631853787,0.28825278850107056,1.675217147896647,0.3987730061349693,0.04960835509138381,0.3491646510435855,1.609591795915158,0.4437627811860941,0.07049608355091384,0.3732666976351802
137,Q99KF1,TP,2.3434006363453,0.2085889570552147,0.020887728459530026,0.1877012285956847,2.2771288733445365,0.2556237218813906,0.02610966057441253,0.22951406130697807,2.6634676800971415,0.18813905930470348,0.020887728459530026,0.16725133084517346,2.562866958000702,0.2392638036809816,0.02610966057441253,0.21315414310656908,2.6974005533651733,0.1329243353783231,0.010443864229765013,0.12248047114855809,2.6770629842242792,0.1901840490797546,0.020887728459530026,0.1692963206202246
138,Q9CQF9,,2.3355762019974144,0.21063394683026584,0.020887728459530026,0.18974621837073583,2.401717293466447,0.2229038854805726,0.020887728459530026,0.20201615702104259,2.4485358142735754,0.2474437627811861,0.02349869451697128,0.2239450682642148,2.480347946646931,0.26380368098159507,0.02610966057441253,0.23769402040718254,2.590537068155135,0.16768916155419222,0.015665796344647518,0.1520233652095447,2.7026123534840365,0.18404907975460122,0.020887728459530026,0.1631613512950712
139,P09103,TP,2.334182958397244,0.21063394683026584,0.020887728459530026,0.18974621837073583,2.5074393294680766,0.20040899795501022,0.018276762402088774,0.18213223555292143,2.599478696752671,0.2085889570552147,0.02349869451697128,0.18509026253824343,2.7384061087278275,0.20245398773006135,0.02610966057441253,0.17634432715564882,2.667514483754236,0.1390593047034765,0.010443864229765013,0.12861544047371148,2.886705048684938,0.13701431492842536,0.015665796344647518,0.12134851858377785
140,Q9CYD3,TP,2.332637614492555,0.21267893660531698,0.020887728459530026,0.19179120814578696,2.338337931844576,0.24130879345603273,0.02349869451697128,0.21781009893906145,2.5384309747036817,0.22085889570552147,0.02349869451697128,0.1973602011885502,2.5098023329600263,0.25357873210633947,0.02610966057441253,0.22746907153192694,2.3917204732427906,0.2147239263803681,0.018276762402088774,0.19644716397827933,2.4433549844546807,0.23721881390593047,0.02349869451697128,0.21372011938895918
141,Q8BP92,TP,2.3249166104043675,0.2147239263803681,0.020887728459530026,0.1938361979208381,1.9015294068940696,0.3496932515337423,0.0391644908616188,0.31052876067212354,2.566812184007754,0.2167689161554192,0.02349869451697128,0.19327022163844793,2.1090960214017804,0.35991820040899797,0.03655352480417755,0.3233646756048204,2.402993058804725,0.21063394683026584,0.018276762402088774,0.19235718442817706,2.0255400491542965,0.3496932515337423,0.0391644908616188,0.31052876067212354
142,O88531,TP,2.3143628391861943,0.2167689161554192,0.020887728459530026,0.1958811876958892,2.424703413795336,0.2167689161554192,0.020887728459530026,0.1958811876958892,2.3978196904410365,0.2556237218813906,0.02349869451697128,0.2321250273644193,2.473831305954502,0.26380368098159507,0.02610966057441253,0.23769402040718254,2.7136747440864064,0.12678936605316973,0.010443864229765013,0.11634550182340472,2.8699495125554164,0.14519427402862986,0.018276762402088774,0.12691751162654108
143,P16882,TP,2.310944283920506,0.21881390593047034,0.020887728459530026,0.19792617747094032,2.4248264888677906,0.2147239263803681,0.020887728459530026,0.1938361979208381,2.832034819139446,0.16155419222903886,0.015665796344647518,0.14588839588439134,2.911588064991055,0.1738241308793456,0.018276762402088774,0.1555473684772568,2.150860999467123,0.2658486707566462,0.028720626631853787,0.2371280441247924,2.310677398274277,0.2822085889570552,0.028720626631853787,0.25348796232520143
144,P83093,TP,2.2966340376268146,0.22085889570552147,0.020887728459530026,0.19997116724599145,2.4052270285614425,0.22085889570552147,0.020887728459530026,0.19997116724599145,2.328758206154464,0.27607361963190186,0.02349869451697128,0.25257492511493057,2.403022237993415,0.2883435582822086,0.028720626631853787,0.2596229316503548,1.9881638916238185,0.31901840490797545,0.03655352480417755,0.2824648801037979,2.142691076418315,0.31901840490797545,0.033942558746736295,0.28507584616123915
145,Q9ERR7,TP,2.2881716027232613,0.2229038854805726,0.020887728459530026,0.20201615702104259,2.3081673028235126,0.24539877300613497,0.02610966057441253,0.21928911243172244,2.4990413512480387,0.2331288343558282,0.02349869451697128,0.20963013983885692,2.484708092252614,0.25971370143149286,0.02610966057441253,0.23360404085708034,2.484243523537361,0.18609406952965235,0.015665796344647518,0.17042827318500484,2.5501734174974815,0.2147239263803681,0.02349869451697128,0.19122523186339682
146,Q8BGQ6,,2.2821108538739456,0.2249488752556237,0.020887728459530026,0.2040611467960937,2.29097845030465,0.24948875255623723,0.02610966057441253,0.2233790919818247,2.5738860204784157,0.2167689161554192,0.02349869451697128,0.19327022163844793,2.5484246578134435,0.24539877300613497,0.02610966057441253,0.21928911243172244,2.19851170523249,0.25971370143149286,0.02610966057441253,0.23360404085708034,2.2533134955230634,0.3006134969325153,0.028720626631853787,0.27189287030066156
147,Q9ER41,TP,2.2764563108751656,0.2249488752556237,0.020887728459530026,0.2040611467960937,2.4582961705685946,0.2085889570552147,0.020887728459530026,0.1877012285956847,2.6209870766324124,0.20449897750511248,0.020887728459530026,0.18361124904558246,2.768497977230165,0.1983640081799591,0.02610966057441253,0.1722543476055466,1.6992950033917338,0.3885480572597137,0.04960835509138381,0.3389397021683299,1.9270690569450324,0.3783231083844581,0.05221932114882506,0.32610378723563305
148,P47750,,2.2745244646976794,0.22699386503067484,0.020887728459530026,0.20610613657114482,2.266477451593591,0.25766871165644173,0.02610966057441253,0.2315590510820292,2.6806576820788903,0.18404907975460122,0.020887728459530026,0.1631613512950712,2.6382817098791254,0.2167689161554192,0.02610966057441253,0.1906592555810067,2.4445805169025694,0.20449897750511248,0.015665796344647518,0.18883318116046496,2.48246769765835,0.2331288343558282,0.02349869451697128,0.20963013983885692
149,P70180,,2.271632371643819,0.22699386503067484,0.020887728459530026,0.20610613657114482,2.3815963666359474,0.22903885480572597,0.020887728459530026,0.20815112634619595,2.5129593448439964,0.2331288343558282,0.02349869451697128,0.20963013983885692,2.588594380740448,0.2229038854805726,0.02610966057441253,0.19679422490616008,2.440911186024189,0.20449897750511248,0.015665796344647518,0.18883318116046496,2.5968093748761865,0.2085889570552147,0.02349869451697128,0.18509026253824343
150,Q9D1Q6,TP,2.2691786918092176,0.22699386503067484,0.020887728459530026,0.20610613657114482,2.370926161640439,0.22903885480572597,0.020887728459530026,0.20815112634619595,2.361924700200953,0.261758691206544,0.02349869451697128,0.2382599966895727,2.4293432109364974,0.28016359918200406,0.028720626631853787,0.2514429725501503,2.601443228721081,0.16155419222903886,0.015665796344647518,0.14588839588439134,2.749124892412171,0.16768916155419222,0.020887728459530026,0.1468014330946622
151,P06797,TP,2.264543120251037,0.22903885480572597,0.020887728459530026,0.20815112634619595,2.2482323299889284,0.261758691206544,0.02610966057441253,0.23564903063213147,2.6516536665121544,0.1901840490797546,0.020887728459530026,0.1692963206202246,2.60101391715437,0.21881390593047034,0.02610966057441253,0.19270424535605782,1.6830327349125245,0.3946830265848671,0.04960835509138381,0.34507467149348325,1.712656138510285,0.4335378323108384,0.07049608355091384,0.36304174875992457
152,Q6PB93,TP,2.259580737091468,0.2310838445807771,0.020887728459530026,0.21019611612124708,2.2625161794982516,0.25971370143149286,0.02610966057441253,0.23360404085708034,2.319155771388201,0.278118609406953,0.02610966057441253,0.25200894883254044,2.287762254699309,0.32515337423312884,0.028720626631853787,0.2964327476012751,2.251213286036752,0.2474437627811861,0.02349869451697128,0.2239450682642148,2.300082922303405,0.28629856850715746,0.028720626631853787,0.2575779418753037
153,Q9CZX9,TP,2.2568418926749634,0.2331288343558282,0.020887728459530026,0.2122411058962982,2.9466245539106963,0.11247443762781185,0.015665796344647518,0.09680864128316434,2.300261769576277,0.2822085889570552,0.02610966057441253,0.25609892838264264,2.955715471716333,0.16768916155419222,0.018276762402088774,0.14941239915210344,1.5269530463176737,0.4294478527607362,0.06266318537859007,0.36678466738214616,2.2626699014132754,0.294478527607362,0.028720626631853787,0.2657579009755082
154,P24369,TP,2.240150803229733,0.23517382413087934,0.020887728459530026,0.21428609567134932,2.3623156385047577,0.2331288343558282,0.02349869451697128,0.20963013983885692,2.4764243630072773,0.24130879345603273,0.02349869451697128,0.21781009893906145,2.5642602391866256,0.23721881390593047,0.02610966057441253,0.21110915333151795,2.653856327790238,0.14314928425357873,0.010443864229765013,0.13270542002381372,2.8219553569251317,0.15337423312883436,0.018276762402088774,0.13509747072674558
155,Q9R0E1,TP,2.2366012910599213,0.23721881390593047,0.020887728459530026,0.21633108544640045,2.140430543782802,0.294478527607362,0.031331592689295036,0.26314693491806695,2.5295633585100155,0.22903885480572597,0.02349869451697128,0.2055401602887547,2.3990636521372197,0.29243353783231085,0.028720626631853787,0.2637129112004571,2.266283108044113,0.2392638036809816,0.02349869451697128,0.21576510916401032,2.216046554626862,0.3047034764826176,0.031331592689295036,0.27337188379332256
156,Q62356,TP,2.22677120894163,0.2392638036809816,0.020887728459530026,0.21837607522145158,2.5708975388649824,0.19222903885480572,0.018276762402088774,0.17395227645271694,1.7519392723373577,0.40899795501022496,0.04177545691906005,0.3672224980911649,2.061736643165034,0.3721881390593047,0.04177545691906005,0.33041268214024466,1.6051942695105388,0.4171779141104294,0.05221932114882506,0.3649585929616044,1.99525479329376,0.35991820040899797,0.0391644908616188,0.32075370954737914
157,Q80UM7,TP,2.2042720806428555,0.24130879345603273,0.020887728459530026,0.2204210649965027,2.3968325471044225,0.2249488752556237,0.020887728459530026,0.2040611467960937,2.339841124302693,0.26993865030674846,0.02349869451697128,0.24643995578977718,2.4980726316685833,0.2556237218813906,0.02610966057441253,0.22951406130697807,2.375971006611264,0.21881390593047034,0.018276762402088774,0.20053714352838156,2.6144656669326993,0.20449897750511248,0.02349869451697128,0.1810002829881412
158,Q6P1H4,,2.19642686026712,0.24335378323108384,0.020887728459530026,0.22246605477155382,2.070944627758693,0.3149284253578732,0.033942558746736295,0.2809858666111369,2.8477851904662588,0.15950920245398773,0.015665796344647518,0.1438434061093402,2.6879739988621556,0.21267893660531698,0.02610966057441253,0.18656927603090445,2.494234789947335,0.18404907975460122,0.015665796344647518,0.1683832834099537,2.414686751298777,0.24948875255623723,0.02349869451697128,0.22599005803926595
159,Q8C341,TP,2.18795504330735,0.24335378323108384,0.020887728459530026,0.22246605477155382,1.926354948172433,0.3476482617586912,0.0391644908616188,0.30848377089707235,2.8671159084519835,0.1574642126789366,0.013054830287206266,0.14440938239173032,2.57118685422139,0.22903885480572597,0.02610966057441253,0.20292919423131345,2.0280606942762205,0.3067484662576687,0.03655352480417755,0.27019494145349116,1.8123947930011732,0.4069529652351738,0.06527415143603134,0.3416788137991425
160,Q8BXA1,,2.1795828117860343,0.24539877300613497,0.020887728459530026,0.22451104454660495,2.108826150499878,0.30265848670756645,0.031331592689295036,0.2713268940182714,2.2135344871264406,0.3149284253578732,0.028720626631853787,0.2862077987260194,2.1084488667446077,0.3619631901840491,0.03655352480417755,0.32540966537987154,2.436955254647551,0.20449897750511248,0.015665796344647518,0.18883318116046496,2.412132787221263,0.24948875255623723,0.02349869451697128,0.22599005803926595
161,P62342,TP,2.1777243639447645,0.24539877300613497,0.020887728459530026,0.22451104454660495,1.9708632693200319,0.33537832310838445,0.0391644908616188,0.2962138322467657,2.537581157201158,0.2249488752556237,0.02349869451697128,0.20145018073865242,2.2963911034807487,0.3210633946830266,0.028720626631853787,0.2923427680511728,2.4972246021479143,0.18200408997955012,0.015665796344647518,0.1663382936349026,2.33629770138305,0.2740286298568507,0.02610966057441253,0.2479189692824382
162,Q80X71,,2.1622348007785046,0.2474437627811861,0.020887728459530026,0.22655603432165608,3.302344626674282,0.0736196319018405,0.007832898172323759,0.06578673372951674,2.2559100551298252,0.3047034764826176,0.02610966057441253,0.27859381590820503,3.3616909219299265,0.09611451942740286,0.007832898172323759,0.0882816212550791,2.2118941040906415,0.25766871165644173,0.02349869451697128,0.23417001713947044,3.397938123846288,0.05521472392638037,0.010443864229765013,0.04477085969661536
163,Q05186,TP,2.145789152611705,0.2474437627811861,0.020887728459530026,0.22655603432165608,2.102882420147197,0.30265848670756645,0.031331592689295036,0.2713268940182714,1.9110177028554403,0.3803680981595092,0.04177545691906005,0.3385926412404492,1.8337820112952559,0.42535787321063395,0.04960835509138381,0.37574951811925017,1.9156396569750251,0.3476482617586912,0.0391644908616188,0.30848377089707235,1.9186671183703858,0.38650306748466257,0.05221932114882506,0.3342837463358375
164,P70428,TP,2.1327183598139228,0.24948875255623723,0.020887728459530026,0.2286010240967072,inf,0.018404907975460124,0.005221932114882507,0.013182975860577617,2.2448017563719365,0.3047034764826176,0.02610966057441253,0.27859381590820503,inf,0.002044989775051125,0.0,0.002044989775051125,2.247732945873004,0.25153374233128833,0.02349869451697128,0.22803504781431705,inf,0.018404907975460124,0.005221932114882507,0.013182975860577617
165,Q8K0C4,TP,2.132509935886055,0.25153374233128833,0.020887728459530026,0.23064601387175832,2.4316992840793454,0.21267893660531698,0.020887728459530026,0.19179120814578696,1.7636698522606398,0.4049079754601227,0.04177545691906005,0.36313251854106265,2.0285302413582538,0.3783231083844581,0.04177545691906005,0.33654765146539806,2.0623912274663745,0.294478527607362,0.03655352480417755,0.2579250028031844,2.4075147695195334,0.25153374233128833,0.02349869451697128,0.22803504781431705
166,P37040,TP,2.1287533366153104,0.25357873210633947,0.020887728459530026,0.23269100364680945,2.1796303922231126,0.28016359918200406,0.031331592689295036,0.24883200649270903,2.1777237604495845,0.3231083844580777,0.028720626631853787,0.29438775782622395,2.19427185696171,0.34151329243353784,0.033942558746736295,0.30757073368680155,2.2566344461515415,0.24335378323108384,0.02349869451697128,0.21985508871411255,2.3534456956192127,0.2719836400817996,0.02610966057441253,0.24587397950738707
167,Q91YQ5,TP,2.110528600813893,0.2556237218813906,0.020887728459530026,0.23473599342186058,2.1598204625934634,0.28629856850715746,0.031331592689295036,0.25496697581786243,2.16426124263872,0.3312883435582822,0.028720626631853787,0.3025677169264284,2.1792241453226144,0.3456032719836401,0.033942558746736295,0.3116607132369038,2.1663443611325772,0.26380368098159507,0.028720626631853787,0.23508305434974128,2.261570416772017,0.2965235173824131,0.028720626631853787,0.26780289075055935
168,P01029,TP,2.1078185909571165,0.25766871165644173,0.020887728459530026,0.2367809831969117,2.2182106572100406,0.26993865030674846,0.02610966057441253,0.24382898973233594,2.1855450435277337,0.3210633946830266,0.028720626631853787,0.2923427680511728,2.261608150684982,0.3292433537832311,0.031331592689295036,0.2979117610939361,2.1308692316751188,0.2719836400817996,0.031331592689295036,0.24065204739250456,2.2871954917879123,0.2883435582822086,0.028720626631853787,0.2596229316503548
169,Q3UHK6,FP,2.102423670832114,0.25971370143149286,0.020887728459530026,0.23882597297196284,2.0810720962328646,0.310838445807771,0.031331592689295036,0.27950685311847595,2.852358044934892,0.15950920245398773,0.013054830287206266,0.14645437216678145,2.7966775112399667,0.19427402862985685,0.018276762402088774,0.17599726622776807,2.610408752210943,0.15950920245398773,0.013054830287206266,0.14645437216678145,2.6349913714715627,0.20449897750511248,0.020887728459530026,0.18361124904558246
170,Q149L6,TP,2.087297316410138,0.25971370143149286,0.02349869451697128,0.23621500691452157,2.0121863815037573,0.32515337423312884,0.033942558746736295,0.29121081548639255,2.281608177684877,0.294478527607362,0.02610966057441253,0.26836886703294943,2.17216828368282,0.3476482617586912,0.033942558746736295,0.3137057030119549,2.0154782254414054,0.30879345603271985,0.03655352480417755,0.2722399312285423,1.9863014843948938,0.36809815950920244,0.0391644908616188,0.32893366864758367
171,P36993,,2.0856509494016273,0.261758691206544,0.02349869451697128,0.2382599966895727,2.0530950628341675,0.3169734151329243,0.033942558746736295,0.283030856386188,2.0989422897910335,0.3456032719836401,0.028720626631853787,0.31688264535178634,2.032057444127897,0.3783231083844581,0.04177545691906005,0.33654765146539806,2.3165288132415798,0.22903885480572597,0.020887728459530026,0.20815112634619595,2.3299071205339885,0.27607361963190186,0.02610966057441253,0.24996395905748933
172,Q9CPT4,TP,2.077424731252396,0.261758691206544,0.02349869451697128,0.2382599966895727,1.7035418850240986,0.3783231083844581,0.04177545691906005,0.33654765146539806,2.2720248684074593,0.3006134969325153,0.02610966057441253,0.27450383635810277,1.8638130630834848,0.4171779141104294,0.04699738903394256,0.37018052507648685,2.094296174921378,0.2822085889570552,0.03655352480417755,0.24565506415287763,1.7663475225529492,0.42535787321063395,0.06788511749347259,0.35747275571716136
173,Q9Z0Z4,,2.071693286593554,0.26380368098159507,0.02349869451697128,0.24030498646462378,1.9837307477722803,0.33537832310838445,0.03655352480417755,0.2988247983042069,2.4134614604182003,0.25357873210633947,0.02349869451697128,0.23008003758936818,2.2911699625012503,0.32515337423312884,0.028720626631853787,0.2964327476012751,2.15429445862769,0.2658486707566462,0.028720626631853787,0.2371280441247924,2.1122661136662852,0.3333333333333333,0.0391644908616188,0.2941688424717145
174,Q9JKR6,TP,2.0681286036093067,0.26380368098159507,0.02349869451697128,0.24030498646462378,2.2632728208370567,0.25766871165644173,0.02610966057441253,0.2315590510820292,2.3296454010183307,0.2740286298568507,0.02349869451697128,0.25052993533987944,2.490460659150404,0.25766871165644173,0.02610966057441253,0.2315590510820292,2.336825618951968,0.2229038854805726,0.018276762402088774,0.20462712307848382,2.5779040300395866,0.21063394683026584,0.02349869451697128,0.18713525231329456
175,Q9ER39,TP,2.0649202650116307,0.2658486707566462,0.02349869451697128,0.2423499762396749,inf,0.00408997955010225,0.0,0.00408997955010225,2.2151366128735934,0.3128834355828221,0.028720626631853787,0.28416280895096835,inf,0.010224948875255624,0.005221932114882507,0.005003016760373118,1.9923014310961549,0.3128834355828221,0.03655352480417755,0.27632991077864455,inf,0.0,0.0,0.0
176,Q80TN4,,2.052960840507793,0.26789366053169733,0.02349869451697128,0.24439496601472604,1.748572891208621,0.37014314928425357,0.04177545691906005,0.32836769236519353,2.5767033284084193,0.2147239263803681,0.02349869451697128,0.19122523186339682,2.237986420013571,0.3333333333333333,0.031331592689295036,0.3020017406440383,2.1552093387447693,0.2658486707566462,0.028720626631853787,0.2371280441247924,1.8967555833054661,0.3885480572597137,0.05221932114882506,0.33632873611088865
177,Q8BYW9,TP,2.0491865470824475,0.26789366053169733,0.02349869451697128,0.24439496601472604,1.8988049650741277,0.35173824130879344,0.0391644908616188,0.3125737504471746,2.480210512486166,0.2392638036809816,0.02349869451697128,0.21576510916401032,2.2954999713821698,0.3231083844580777,0.028720626631853787,0.29438775782622395,2.090772914788392,0.2842535787321063,0.03655352480417755,0.24770005392792876,1.9863255266399413,0.3660531697341513,0.0391644908616188,0.3268886788725325
178,Q62087,TP,2.047767048489851,0.26993865030674846,0.02349869451697128,0.24643995578977718,2.157643207870345,0.2883435582822086,0.031331592689295036,0.25701196559291356,1.7649036814123233,0.40286298568507156,0.04177545691906005,0.3610875287660115,1.840450881697141,0.4212678936605317,0.04960835509138381,0.3716595385691479,1.7267427416320542,0.3824130879345603,0.04960835509138381,0.33280473284317647,1.8825530948724172,0.39263803680981596,0.05221932114882506,0.3404187156609909
179,P02469,TP,2.040550033268959,0.2719836400817996,0.02349869451697128,0.2484849455648283,1.9497064107182458,0.3394683026584867,0.0391644908616188,0.30030381179686794,2.595830015729007,0.21063394683026584,0.02349869451697128,0.18713525231329456,2.4706574340826175,0.2658486707566462,0.02610966057441253,0.23973901018223367,2.460532181451756,0.20040899795501022,0.015665796344647518,0.1847432016103627,2.4156227527609118,0.2474437627811861,0.02349869451697128,0.2239450682642148
180,O54782,TP,2.03906810539375,0.2740286298568507,0.02349869451697128,0.25052993533987944,2.09999039248079,0.3067484662576687,0.031331592689295036,0.2754168735683737,2.3547407782561294,0.2658486707566462,0.02349869451697128,0.2423499762396749,2.3813341062474933,0.2985685071574642,0.028720626631853787,0.26984788052561043,2.25663034189445,0.24539877300613497,0.02349869451697128,0.22190007848916368,2.363486822841359,0.2658486707566462,0.02610966057441253,0.23973901018223367
181,Q9Z0M6,TP,2.037129663277099,0.27607361963190186,0.02349869451697128,0.25257492511493057,2.9204663776239443,0.12065439672801637,0.015665796344647518,0.10498860038336885,2.0384462156217484,0.3476482617586912,0.033942558746736295,0.3137057030119549,2.8874539708729174,0.17586912065439672,0.018276762402088774,0.15759235825230794,1.947897449738005,0.32719836400818,0.03655352480417755,0.2906448392040024,2.877168357944719,0.1411042944785276,0.015665796344647518,0.12543849813388008
182,Q9WTS2,,2.036449138745683,0.278118609406953,0.02349869451697128,0.2546199148899817,2.1029632517329553,0.30265848670756645,0.031331592689295036,0.2713268940182714,2.4322403121650997,0.25153374233128833,0.02349869451697128,0.22803504781431705,2.4644254660566958,0.26789366053169733,0.02610966057441253,0.2417839999572848,2.5266164551898065,0.1738241308793456,0.015665796344647518,0.15815833453469808,2.639064762036948,0.20245398773006135,0.020887728459530026,0.18156625927053133
183,P08003,TP,2.0342774980367424,0.278118609406953,0.02349869451697128,0.2546199148899817,2.218417781243126,0.26789366053169733,0.02610966057441253,0.2417839999572848,2.298493893103939,0.2842535787321063,0.02610966057441253,0.2581439181576938,2.4483052172146467,0.2740286298568507,0.028720626631853787,0.24530800322499693,2.2769361948705686,0.23517382413087934,0.020887728459530026,0.21428609567134932,2.507010671936821,0.22699386503067484,0.02349869451697128,0.20349517051370355
