uniprot,annotation,log2_norm_ratio_iWAT_HF_cre+_1/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_1/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_HF_cre+_2/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_2/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_HF_cre+_3/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_3/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,log2_norm_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,log2_norm_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2
Q9JK53,TP,2.7542688230127452,0.12065439672801637,0.013054830287206266,0.1075995664408101,2.784007373564555,0.16359918200409,0.018276762402088774,0.1453224196020012,3.279805434169791,0.08384458077709611,0.0026109660574412533,0.08123361471965486,3.275215025625925,0.11247443762781185,0.007832898172323759,0.1046415394554881,3.3093816242654053,0.024539877300613498,0.005221932114882507,0.01931794518573099,3.385054368677084,0.05521472392638037,0.010443864229765013,0.04477085969661536,2.763725279487145,0.16774193548387098,0.0215633423180593,0.14617859316581167,1.9787191558893535,0.3655913978494624,0.04582210242587601,0.31976929542358634,2.144827081637783,0.210752688172043,0.0215633423180593,0.18918934585398373,1.3181814339063191,0.4021505376344086,0.09164420485175202,0.3105063327826566,1.3155285561322132,0.18494623655913978,0.09703504043126684,0.08791119612787293,,,,
Q3TMX5,TP,2.753933467607768,0.12269938650306748,0.013054830287206266,0.10964455621586122,2.8433438827313404,0.14519427402862986,0.015665796344647518,0.12952847768398235,2.9186218343408425,0.1492842535787321,0.013054830287206266,0.13622942329152582,2.973703290368739,0.16155419222903886,0.018276762402088774,0.14327742982695008,2.8213358279368155,0.09406952965235174,0.010443864229765013,0.08362566542258673,2.956680436920257,0.11451942740286299,0.015665796344647518,0.09885363105821547,2.77974185715444,0.16344086021505377,0.018867924528301886,0.1445729356867519,2.749346693679505,0.16344086021505377,0.0215633423180593,0.1418775178969945,2.3967383447773134,0.16559139784946236,0.01078167115902965,0.15480972669043272,2.3247036571687056,0.17634408602150536,0.0215633423180593,0.15478074370344608,1.303338236683505,0.1870967741935484,0.09973045822102426,0.08736631597252413,1.2583501970297737,0.1935483870967742,0.09164420485175202,0.10190418224502217
Q9EPS3,,2.7517604403717795,0.12474437627811862,0.013054830287206266,0.11168954599091235,2.8488563289242905,0.14519427402862986,0.015665796344647518,0.12952847768398235,3.085924395042847,0.12065439672801637,0.010443864229765013,0.11021053249825136,3.1486913244996817,0.12678936605316973,0.013054830287206266,0.11373453576596347,2.273399487053355,0.2392638036809816,0.02349869451697128,0.21576510916401032,2.416429569465735,0.24539877300613497,0.02349869451697128,0.22190007848916368,1.7781117173893717,0.45161290322580644,0.05390835579514825,0.3977045474306582,1.336539440225121,0.4989247311827957,0.07816711590296496,0.4207576152798307,1.361389215593738,0.443010752688172,0.09973045822102426,0.34328029446714775,,,,,1.1517141397138266,0.23225806451612904,0.11320754716981132,0.11905051734631772,,,,
P43406,,2.74903866962207,0.12474437627811862,0.013054830287206266,0.11168954599091235,2.8202970481906875,0.15337423312883436,0.015665796344647518,0.13770843678418684,3.1463345781435925,0.1083844580777096,0.007832898172323759,0.10055155990538585,3.1832639976165336,0.12065439672801637,0.010443864229765013,0.11021053249825136,2.854174052845409,0.09202453987730061,0.010443864229765013,0.0815806756475356,2.9713666252738955,0.11042944785276074,0.015665796344647518,0.09476365150811322,2.935702181482039,0.14193548387096774,0.01078167115902965,0.1311538127119381,2.850993849262714,0.14623655913978495,0.018867924528301886,0.12736863461148307,2.2757528605029504,0.1935483870967742,0.013477088948787063,0.1800712981479871,2.1494050041499526,0.1956989247311828,0.02425876010781671,0.1714401646233661,1.0420081772569656,0.26666666666666666,0.1293800539083558,0.13728661275831086,0.9427069688588443,0.2731182795698925,0.13746630727762804,0.13565197229226444
Q9CPV7,TP,2.748732632757438,0.12474437627811862,0.013054830287206266,0.11168954599091235,3.7865682720612384,0.028629856850715747,0.007832898172323759,0.020796958678391986,3.184990491802388,0.09611451942740286,0.005221932114882507,0.09089258731252035,4.1884971720105115,0.022494887525562373,0.007832898172323759,0.014661989353238614,2.414987557820601,0.2065439672801636,0.015665796344647518,0.1908781709355161,3.4987573909842697,0.044989775051124746,0.010443864229765013,0.03454591082135973,3.310065537770353,0.07741935483870968,0.008086253369272238,0.06933310146943744,2.6865836955341895,0.17849462365591398,0.0215633423180593,0.15693128133785467,2.339955188364439,0.17204301075268819,0.01078167115902965,0.16126133959365854,1.6748338219946022,0.31827956989247314,0.05929919137466307,0.2589803785178101,1.2808213439827498,0.1956989247311828,0.09973045822102426,0.09596846651015854,,,,
Q9WV54,TP,2.7427529654952023,0.12678936605316973,0.013054830287206266,0.11373453576596347,2.6182824053317577,0.18609406952965235,0.018276762402088774,0.16781730712756357,2.8463392379148673,0.15950920245398773,0.015665796344647518,0.1438434061093402,2.687539718655746,0.21267893660531698,0.02610966057441253,0.18656927603090445,2.7304001024205817,0.11860940695296524,0.010443864229765013,0.10816554272320023,2.651863736117006,0.1983640081799591,0.020887728459530026,0.1774762797204291,2.5569750489342784,0.23010752688172043,0.029649595687331536,0.2004579311943889,2.2223657301978617,0.2924731182795699,0.03504043126684636,0.25743268701272354,2.3399569414900943,0.16989247311827957,0.01078167115902965,0.15911080195924993,1.9637080986200048,0.23225806451612904,0.029649595687331536,0.20260846882879752,2.1351444523530136,0.03870967741935484,0.018867924528301886,0.019841752891052954,1.7859422574378012,0.07526881720430108,0.03504043126684636,0.040228385937454716
Q2HXL6,TP,2.7329972293322276,0.12883435582822086,0.013054830287206266,0.1157795255410146,2.919677736635557,0.12269938650306748,0.015665796344647518,0.10703359015841997,3.1715844555686363,0.10224948875255624,0.005221932114882507,0.09702755663767373,3.3239360037762893,0.10224948875255624,0.007832898172323759,0.09441659058023248,2.6768929654754414,0.13701431492842536,0.010443864229765013,0.12657045069866035,2.9095076666386395,0.12474437627811862,0.015665796344647518,0.1090785799334711,2.197558960580651,0.3311827956989247,0.03504043126684636,0.29614236443207836,2.2829273727273156,0.26881720430107525,0.03504043126684636,0.2337767730342289,1.6950637672420295,0.33548387096774196,0.05929919137466307,0.2761846795930789,1.7387926552550212,0.2924731182795699,0.05121293800539083,0.24126018027417906,1.4330473351175455,0.16559139784946236,0.07816711590296496,0.0874242819464974,1.5038228710854145,0.11612903225806452,0.05660377358490566,0.05952525867315886
Q8C7X2,TP,2.7267870070933102,0.130879345603272,0.013054830287206266,0.11782451531606573,2.7179222667420686,0.17177914110429449,0.018276762402088774,0.1535023787022057,3.031537711869548,0.12474437627811862,0.013054830287206266,0.11168954599091235,2.98834401242263,0.1554192229038855,0.018276762402088774,0.1371424605017967,2.690123475579702,0.13496932515337423,0.010443864229765013,0.12452546092360922,2.7271929290883294,0.17995910020449898,0.020887728459530026,0.15907137174496896,2.738457790939059,0.17204301075268819,0.02425876010781671,0.14778425064487147,2.1877413944207666,0.3032258064516129,0.03504043126684636,0.26818537518476654,2.568873790296094,0.12688172043010754,0.008086253369272238,0.1187954670608353,1.9765178696441288,0.22795698924731184,0.029649595687331536,0.1983073935599803,1.5883272734334202,0.11182795698924732,0.05390835579514825,0.057919601194099064,1.023018000736332,0.24946236559139784,0.1293800539083558,0.12008231168304204
P16675,,2.701574153941819,0.1329243353783231,0.013054830287206266,0.11986950509111684,2.966678405646639,0.11042944785276074,0.010443864229765013,0.09998558362299573,3.2933225306623553,0.081799591002045,0.0026109660574412533,0.07918862494460374,3.5240978232714983,0.07975460122699386,0.007832898172323759,0.0719217030546701,3.541587441952371,0.0081799591002045,0.0026109660574412533,0.0055689930427632464,3.852625887517059,0.032719836400818,0.007832898172323759,0.02488693822849424,3.6534801292283308,0.03870967741935484,0.0,0.03870967741935484,3.0879604068265887,0.11612903225806452,0.016172506738544475,0.09995652551952004,3.6424905932750886,0.021505376344086023,0.0,0.021505376344086023,3.035331346739673,0.07741935483870968,0.008086253369272238,0.06933310146943744,1.9972333269167146,0.04086021505376344,0.018867924528301886,0.021992290525461557,1.4171207283361764,0.13978494623655913,0.05929919137466307,0.08048575486189605
P19324,TP,2.6965410484886676,0.1329243353783231,0.013054830287206266,0.11986950509111684,3.0654488667237993,0.09202453987730061,0.007832898172323759,0.08419164170497685,3.315995145189444,0.0736196319018405,0.0026109660574412533,0.07100866584439924,3.6505740043288997,0.06339468302658487,0.007832898172323759,0.05556178485426111,3.0249684986998715,0.065439672801636,0.005221932114882507,0.06021774068675349,3.4398105107948727,0.04703476482617587,0.010443864229765013,0.03659090059641086,1.5667481338202416,0.4924731182795699,0.05390835579514825,0.43856476248442167,1.1257464798406696,0.546236559139785,0.09973045822102426,0.4465061009187607,1.6246312809214627,0.36774193548387096,0.0673854447439353,0.30035649073993564,1.1419901028082176,0.44086021505376344,0.11590296495956873,0.32495725009419474,,,,,,,,
O89110,FP,2.6963047337081028,0.13496932515337423,0.013054830287206266,0.12191449486616797,2.2020598667791242,0.2719836400817996,0.028720626631853787,0.2432630134499458,2.615469441814298,0.2065439672801636,0.020887728459530026,0.1856562388206336,2.0868956157896434,0.3660531697341513,0.03655352480417755,0.32949964492997375,2.326314673397032,0.2249488752556237,0.018276762402088774,0.20667211285353493,1.8780040003279226,0.3967280163599182,0.05221932114882506,0.3445086952110932,,,,,,,,,,,,,,,,,,,,,,,,
Q80UU9,TP,2.6842202769267587,0.13496932515337423,0.015665796344647518,0.11930352880872672,2.823712862945105,0.15132924335378323,0.015665796344647518,0.1356634470091357,2.7118097655703255,0.17995910020449898,0.018276762402088774,0.1616823378024102,2.816973392492996,0.18200408997955012,0.018276762402088774,0.16372732757746133,2.248035327912582,0.24948875255623723,0.02349869451697128,0.22599005803926595,2.4334621077907976,0.24130879345603273,0.02349869451697128,0.21781009893906145,2.610390787857898,0.2129032258064516,0.026954177897574125,0.18594904790887748,2.620832976886686,0.2,0.02425876010781671,0.1757412398921833,2.4939307600612746,0.14623655913978495,0.008086253369272238,0.1381503057705127,2.4627334249563897,0.14623655913978495,0.016172506738544475,0.13006405240124047,0.7286029281025103,0.4043010752688172,0.22641509433962265,0.17788598092919455,,,,
Q8BLY1,TP,2.654884536539769,0.13701431492842536,0.015665796344647518,0.12134851858377785,2.697754646482331,0.1738241308793456,0.018276762402088774,0.1555473684772568,3.4890015583919536,0.04294478527607362,0.0026109660574412533,0.04033381921863237,3.497542709238839,0.081799591002045,0.007832898172323759,0.07396669282972124,2.3116454215084117,0.22903885480572597,0.020887728459530026,0.20815112634619595,2.4004497253108426,0.2556237218813906,0.02349869451697128,0.2321250273644193,3.077590139397666,0.11827956989247312,0.008086253369272238,0.11019331652320088,2.3399858268323364,0.25161290322580643,0.03504043126684636,0.21657247195896007,2.497179403182158,0.14408602150537633,0.008086253369272238,0.1359997681361041,1.7179355664831548,0.3053763440860215,0.05390835579514825,0.25146798829087325,2.192291921703838,0.025806451612903226,0.016172506738544475,0.00963394487435875,1.4400947329597122,0.13548387096774195,0.05660377358490566,0.07888009738283629
Q8VEH8,TP,2.648965865676414,0.1390593047034765,0.015665796344647518,0.12339350835882898,2.7759745557504893,0.1656441717791411,0.018276762402088774,0.1473674093770523,3.0981824965314573,0.1165644171779141,0.010443864229765013,0.1061205529481491,3.1908622275098555,0.11860940695296524,0.010443864229765013,0.10816554272320023,2.4927783841103555,0.18404907975460122,0.015665796344647518,0.1683832834099537,2.665721268044299,0.19427402862985685,0.020887728459530026,0.17338630017032683,2.110737039381664,0.3548387096774194,0.04043126684636118,0.3144074428310582,1.9813808831325694,0.36129032258064514,0.04582210242587601,0.3154682201547691,1.7266691684435846,0.32903225806451614,0.05929919137466307,0.2697330666898531,1.5556734880608172,0.34623655913978496,0.0646900269541779,0.28154653218560705,0.8074723081826922,0.35698924731182796,0.19946091644204852,0.15752833086977944,,,,
P29621,TP,2.645950835522995,0.1411042944785276,0.015665796344647518,0.12543849813388008,2.401685063732956,0.2229038854805726,0.020887728459530026,0.20201615702104259,2.987424899243604,0.13496932515337423,0.013054830287206266,0.12191449486616797,2.7088301683578884,0.2085889570552147,0.02610966057441253,0.1824792964808022,2.779950231557904,0.10633946830265849,0.010443864229765013,0.09589560407289348,2.581618653627734,0.2085889570552147,0.02349869451697128,0.18509026253824343,2.517391685473128,0.24301075268817204,0.029649595687331536,0.21336115700084052,2.588137582345533,0.2064516129032258,0.026954177897574125,0.17949743500565168,2.2010319261997426,0.2021505376344086,0.018867924528301886,0.18328261310610672,2.230138298938474,0.1870967741935484,0.02425876010781671,0.16283801408573167,0.6447804414691063,0.43010752688172044,0.24528301886792453,0.1848245080137959,,,,
P57759,TP,2.6321370763194314,0.14314928425357873,0.015665796344647518,0.12748348790893121,2.904072018912137,0.12678936605316973,0.015665796344647518,0.11112356970852222,2.9594543444041013,0.1411042944785276,0.013054830287206266,0.12804946419132132,3.1970603279011303,0.1165644171779141,0.010443864229765013,0.1061205529481491,2.9291116373920656,0.07770961145194274,0.007832898172323759,0.06987671327961899,3.24698077384464,0.0736196319018405,0.010443864229765013,0.06317576767207549,2.247385729893581,0.3118279569892473,0.03234501347708895,0.27948294351215835,2.28410018640674,0.26666666666666666,0.03504043126684636,0.2316262353998203,1.74480670582182,0.3118279569892473,0.05929919137466307,0.25252876561458426,1.7398816382013058,0.2903225806451613,0.05121293800539083,0.23910964263977047,,,,,,,,
P27773,TP,2.623245094691768,0.14519427402862986,0.015665796344647518,0.12952847768398235,2.682006655795203,0.17791411042944785,0.018276762402088774,0.15963734802735907,2.9508924043271456,0.14519427402862986,0.013054830287206266,0.13213944374142358,2.9753250063349044,0.1574642126789366,0.018276762402088774,0.1391874502768478,3.0259612343833546,0.06339468302658487,0.005221932114882507,0.05817275091170236,3.1306569893466585,0.09202453987730061,0.010443864229765013,0.0815806756475356,2.412893360146169,0.2752688172043011,0.03234501347708895,0.24292380372721212,2.2422553188052046,0.28817204301075267,0.03504043126684636,0.2531316117439063,2.5396062392432897,0.13333333333333333,0.008086253369272238,0.1252470799640611,2.327328673768652,0.17419354838709677,0.0215633423180593,0.1526302060690375,0.8811923822564981,0.32688172043010755,0.18059299191374664,0.1462887285163609,,,,
E9Q6C2,,2.619976350556089,0.147239263803681,0.015665796344647518,0.13157346745903348,inf,0.010224948875255624,0.005221932114882507,0.005003016760373118,2.7465938177353793,0.17177914110429449,0.018276762402088774,0.1535023787022057,inf,0.0081799591002045,0.0026109660574412533,0.0055689930427632464,2.402388372389075,0.21267893660531698,0.018276762402088774,0.1944021742032282,inf,0.006134969325153374,0.0026109660574412533,0.003524003267712121,4.181977129926877,0.015053763440860216,0.0,0.015053763440860216,3.635471194404105,0.05806451612903226,0.008086253369272238,0.04997826275976002,3.5441007119037122,0.021505376344086023,0.0,0.021505376344086023,2.955955252247268,0.07956989247311828,0.008086253369272238,0.07148363910384604,2.2317642342235584,0.023655913978494623,0.016172506738544475,0.0074834072399501475,1.6706654225219912,0.0967741935483871,0.03504043126684636,0.06173376228154073
Q8VCT4,TP,2.613612076368124,0.147239263803681,0.015665796344647518,0.13157346745903348,2.6951380798269997,0.17586912065439672,0.018276762402088774,0.15759235825230794,2.9122571072597614,0.15132924335378323,0.013054830287206266,0.13827441306657695,2.9594541516229604,0.1656441717791411,0.018276762402088774,0.1473674093770523,2.776246678576346,0.1083844580777096,0.010443864229765013,0.0979405938479446,2.903706875895091,0.12883435582822086,0.015665796344647518,0.11316855948357335,4.299693792285919,0.012903225806451613,0.0,0.012903225806451613,3.6515997951555192,0.05591397849462366,0.008086253369272238,0.04782772512535142,4.008795221049949,0.015053763440860216,0.0,0.015053763440860216,3.319061699785877,0.05591397849462366,0.008086253369272238,0.04782772512535142,2.392306428743599,0.01935483870967742,0.013477088948787063,0.0058777497608903575,1.7296195554344034,0.08387096774193549,0.03504043126684636,0.04883053647508913
Q99LR1,TP,2.5905686160341523,0.1492842535787321,0.015665796344647518,0.13361845723408458,2.798843963987157,0.15950920245398773,0.018276762402088774,0.14123244005189894,2.674718168174385,0.18609406952965235,0.020887728459530026,0.16520634107012233,2.848664557031714,0.17995910020449898,0.018276762402088774,0.1616823378024102,2.46591413690487,0.1983640081799591,0.015665796344647518,0.1826982118353116,2.7201236787177434,0.18200408997955012,0.020887728459530026,0.1611163615200201,2.366074742456235,0.2860215053763441,0.03234501347708895,0.2536764918992551,2.4795043930488534,0.23225806451612904,0.026954177897574125,0.20530388661855492,1.650444826833994,0.3548387096774194,0.0646900269541779,0.29014868272324146,1.7222349532929395,0.3010752688172043,0.05121293800539083,0.24986233081181347,,,,,,,,
Q06335,FP,2.5801363105100092,0.15132924335378323,0.015665796344647518,0.1356634470091357,2.3638693413572693,0.2331288343558282,0.020887728459530026,0.2122411058962982,3.035104434410433,0.12474437627811862,0.010443864229765013,0.1143005120483536,2.784508506162017,0.19631901840490798,0.020887728459530026,0.17543128994537796,2.1362399160919994,0.2719836400817996,0.028720626631853787,0.2432630134499458,1.9659071407991282,0.37014314928425357,0.044386422976501305,0.32575672630775226,2.928198165016494,0.14193548387096774,0.01078167115902965,0.1311538127119381,2.0517005914378696,0.34838709677419355,0.03773584905660377,0.3106512477175898,1.9288386215836508,0.26021505376344084,0.04043126684636118,0.21978378691707967,1.0107015238713537,0.4774193548387097,0.1320754716981132,0.3453438831405965,0.8830433980231814,0.32688172043010755,0.1778975741239892,0.14898414630611834,,,,
P15116,,2.576797093197975,0.15132924335378323,0.018276762402088774,0.13305248095169445,inf,0.012269938650306749,0.005221932114882507,0.007048006535424242,2.9391067081173414,0.1492842535787321,0.013054830287206266,0.13622942329152582,inf,0.00408997955010225,0.0,0.00408997955010225,3.307262713275848,0.026584867075664622,0.005221932114882507,0.021362934960782114,inf,0.006134969325153374,0.0026109660574412533,0.003524003267712121,3.3974034666857147,0.06236559139784946,0.0026954177897574125,0.05967017360809205,2.885639692614891,0.14623655913978495,0.018867924528301886,0.12736863461148307,3.4140276157339224,0.02795698924731183,0.0,0.02795698924731183,2.860624317529426,0.08172043010752689,0.008086253369272238,0.07363417673825465,1.196344607526381,0.21935483870967742,0.1078167115902965,0.11153812711938092,,,,
Q8BVU5,,2.567171855699214,0.15132924335378323,0.018276762402088774,0.13305248095169445,2.382700937480642,0.22903885480572597,0.020887728459530026,0.20815112634619595,3.0490520215239187,0.12269938650306748,0.010443864229765013,0.11225552227330247,2.83025214420967,0.18200408997955012,0.018276762402088774,0.16372732757746133,2.535079422857105,0.17177914110429449,0.015665796344647518,0.15611334475964697,2.3965426984984024,0.25766871165644173,0.02349869451697128,0.23417001713947044,1.805487297501805,0.44731182795698926,0.05390835579514825,0.393403472161841,1.5785063949696334,0.44086021505376344,0.06199460916442048,0.3788656058893429,1.1280703908254732,0.5053763440860215,0.13746630727762804,0.36791003680839346,,,,,0.8652164132907615,0.33548387096774196,0.18059299191374664,0.15489087905399532,,,,
P97290,TP,2.558787954362191,0.15132924335378323,0.018276762402088774,0.13305248095169445,2.3304815464773747,0.24335378323108384,0.02349869451697128,0.21985508871411255,3.002304532074477,0.130879345603272,0.013054830287206266,0.11782451531606573,2.7396691650939844,0.20040899795501022,0.02610966057441253,0.1742993373805977,2.246650785598806,0.25357873210633947,0.02349869451697128,0.23008003758936818,2.0642785715738583,0.3394683026584867,0.0391644908616188,0.30030381179686794,2.682886481592335,0.1913978494623656,0.026954177897574125,0.16444367156479148,2.087646470565476,0.33548387096774196,0.03773584905660377,0.2977480219111382,1.4194823023344483,0.41935483870967744,0.09164420485175202,0.3277106338579254,,,,,,,,,,,,
Q61739,,2.5578835666970776,0.15337423312883436,0.018276762402088774,0.13509747072674558,2.63469084065295,0.18609406952965235,0.018276762402088774,0.16781730712756357,2.725454884754655,0.17995910020449898,0.018276762402088774,0.1616823378024102,2.7679331996148506,0.20040899795501022,0.02610966057441253,0.1742993373805977,2.7865842541229395,0.10429447852760736,0.010443864229765013,0.09385061429784235,2.9093257219386808,0.12883435582822086,0.015665796344647518,0.11316855948357335,1.8404681505173661,0.43870967741935485,0.05121293800539083,0.387496739413964,1.1131756355478857,0.5548387096774193,0.10242587601078167,0.45241283366663765,1.4531688467043236,0.40860215053763443,0.0862533692722372,0.32234878126539723,,,,,0.6447227176829331,0.432258064516129,0.24528301886792453,0.1869750456482045,,,,
Q9JHP7,TP,2.553986440098493,0.15337423312883436,0.018276762402088774,0.13509747072674558,3.0166298741409032,0.09815950920245399,0.007832898172323759,0.09032661103013023,3.132592108434539,0.1083844580777096,0.010443864229765013,0.0979405938479446,3.5609065833812727,0.07566462167689161,0.007832898172323759,0.06783172350456786,2.7379741602294976,0.11451942740286299,0.010443864229765013,0.10407556317309798,3.2465517881317774,0.07566462167689161,0.010443864229765013,0.0652207574471266,3.223375756974451,0.09247311827956989,0.008086253369272238,0.08438686491029765,2.4170825546467722,0.23655913978494625,0.029649595687331536,0.20690954409761472,2.7105859173187277,0.1010752688172043,0.008086253369272238,0.09298901544793206,1.8626531908573758,0.2537634408602151,0.0431266846361186,0.21063675622409647,2.6131221184244664,0.015053763440860216,0.008086253369272238,0.006967510071587978,1.7922360399179917,0.07096774193548387,0.03504043126684636,0.03592731066863751
Q8R1V4,TP,2.534468493684449,0.1554192229038855,0.018276762402088774,0.1371424605017967,2.731430395106354,0.16768916155419222,0.018276762402088774,0.14941239915210344,2.635019810278476,0.19631901840490798,0.020887728459530026,0.17543128994537796,2.797652752604704,0.19222903885480572,0.018276762402088774,0.17395227645271694,2.6665480113976145,0.1411042944785276,0.010443864229765013,0.1306604302487626,2.9094441066793886,0.12678936605316973,0.015665796344647518,0.11112356970852222,2.442547077475408,0.26881720430107525,0.03234501347708895,0.2364721908239863,3.0771912746604215,0.11827956989247312,0.018867924528301886,0.09941164536417124,2.4555138035325363,0.15483870967741936,0.008086253369272238,0.14675245630814712,3.048518476583877,0.07096774193548387,0.008086253369272238,0.06288148856621163,1.1019471825641876,0.23655913978494625,0.12398921832884097,0.11256992145610528,1.7219985035704046,0.08817204301075268,0.03504043126684636,0.05313161174390632
Q8BSY0,TP,2.5332867082188053,0.1574642126789366,0.018276762402088774,0.1391874502768478,2.6568543705131438,0.18200408997955012,0.018276762402088774,0.16372732757746133,3.0219053137303287,0.12678936605316973,0.013054830287206266,0.11373453576596347,3.1111440169289906,0.1411042944785276,0.015665796344647518,0.12543849813388008,2.6154538620184367,0.1574642126789366,0.013054830287206266,0.14440938239173032,2.784955718172644,0.15950920245398773,0.018276762402088774,0.14123244005189894,3.4758422130443214,0.05161290322580645,0.0026954177897574125,0.04891748543604904,3.4838358949303547,0.07311827956989247,0.008086253369272238,0.06503202620062024,2.719712267754396,0.09462365591397849,0.008086253369272238,0.08653740254470625,2.686066425506757,0.09462365591397849,0.013477088948787063,0.08114656696519143,2.199201209860976,0.023655913978494623,0.016172506738544475,0.0074834072399501475,2.1926020155682138,0.04946236559139785,0.02425876010781671,0.025203605483581137
F6XJP7,TP,2.532394258507248,0.15950920245398773,0.018276762402088774,0.14123244005189894,2.8244359297137254,0.1492842535787321,0.015665796344647518,0.13361845723408458,3.0837036372988433,0.12065439672801637,0.010443864229765013,0.11021053249825136,3.341416349409644,0.09815950920245399,0.007832898172323759,0.09032661103013023,3.3278228955460136,0.02044989775051125,0.005221932114882507,0.015227965635628742,3.66579876061236,0.034764826175869123,0.007832898172323759,0.026931928003545366,3.583271631748646,0.04086021505376344,0.0026954177897574125,0.03816479726400603,3.352972956045342,0.08602150537634409,0.008086253369272238,0.07793525200707185,2.854661354929439,0.07311827956989247,0.008086253369272238,0.06503202620062024,2.5827231550924616,0.11397849462365592,0.016172506738544475,0.09780598788511144,1.1561652806690137,0.22795698924731184,0.11320754716981132,0.11474944207750051,0.9112737287869139,0.27956989247311825,0.14285714285714285,0.1367127496159754
Q9D1D4,TP,2.5305099431661167,0.16155419222903886,0.018276762402088774,0.14327742982695008,2.8063937066358164,0.1554192229038855,0.018276762402088774,0.1371424605017967,2.7805829740324532,0.1656441717791411,0.018276762402088774,0.1473674093770523,3.0221377784064773,0.15337423312883436,0.015665796344647518,0.13770843678418684,2.6993797358757634,0.130879345603272,0.010443864229765013,0.12043548137350699,3.0211976932053326,0.1083844580777096,0.013054830287206266,0.09532962779050334,2.5641962545731127,0.22795698924731184,0.029649595687331536,0.1983073935599803,1.9831984634032513,0.35913978494623655,0.04582210242587601,0.3133176825203605,2.4113849958759626,0.15913978494623657,0.01078167115902965,0.14835811378720692,1.7887476805724287,0.2645161290322581,0.04851752021563342,0.21599860881662464,1.0888388797745379,0.24516129032258063,0.12398921832884097,0.12117207199373967,,,,
